img	seed	std	alpha_1	alpha_0	SSIM	PSNR	MS_SSIM	PSNR_HVS	PSNR_HMA	VIF	FSIM
1	1001.417022	0.30623218	1.94796089731975	1.5751456112961	0.304653089716433	14.0475019043191	0.618908651927184	57.4716073334829	62.3745647549847	0.114503157016007	0.867811685484242
1	1001.417022	0.30623218	0.917770045496468	0.0370085863345444	0.257644182042475	13.810915317188	0.737876592333956	61.228327569711	61.2312771439647	1.0397523245402	0.935538953408075
1	1001.417022	0.30623218	0.729353342569596	1.94550237425125	0.350719192353638	15.054278895801	0.687000511686086	58.5814915051671	63.2975255826813	0.137882942999213	0.889005111177741
1	1001.417022	0.30623218	0.284159823834009	0.791496552889019	0.604738605807536	20.579148357762	0.918979869952141	66.5001718878198	68.5624902050468	0.557157853647387	0.9810154319528
1	1001.417022	0.30623218	0.799553296521325	0.155166773611423	0.489202883755252	19.0222779631708	0.874177336398754	65.6165588699804	65.6491876147246	0.714487176339929	0.979383848731716
1	1001.417022	0.30623218	1.05162034119	1.42964255834294	0.307459832341494	14.1772733046701	0.632712456868927	57.6422747086436	62.4987117774414	0.117872780738849	0.872770181763206
1	1001.417022	0.30623218	0.386176926803622	0.157839160564311	0.492171297963378	19.0350193843165	0.875726505800315	65.6352081843375	65.6931284602344	0.708705874479685	0.97955410554399
1	1001.417022	0.30623218	1.0279968894163	1.1488137574791	0.316832709772344	14.447048694735	0.665480880764787	58.0310288115202	62.7012016472962	0.12689286850889	0.883039803714595
1	1001.417022	0.30623218	1.02895397070504	1.94744649989236	0.301839587706256	13.8887704991418	0.600640978889481	57.2448511792205	62.2004931483011	0.108290321385289	0.86360895148466
1	1001.417022	0.30623218	1.93512138151641	1.13198884768432	0.317520843133557	14.4624863267885	0.667760069632963	58.0564680733362	62.710460612	0.127630078436768	0.883912316806444
1	1001.417022	0.30623218	0.747456280721515	1.09718135511396	0.349959019967925	15.0954495158213	0.704183454309735	58.7495761074709	63.3167667001383	0.145161621063923	0.892505057717799
1	1001.417022	0.30623218	0.188035148976003	1.44988360514233	0.44073381522421	19.6138189424588	0.860179500394853	66.1439317320128	66.4605492774005	0.746039229084599	0.974328096104882
1	1001.417022	0.30623218	1.56397133504713	0.291025395765927	0.525385998298958	17.8962898039613	0.895640941452379	63.9524194062289	65.5940754620722	0.477381514019017	0.973306936627403
1	1001.417022	0.30623218	0.672186522600848	0.540320757923048	0.442743616618117	16.2593057248832	0.834715087250541	60.8669494736784	64.1863348325068	0.274708111722454	0.944332060346056
1	1001.417022	0.30623218	1.99240165092898	1.55603949412043	0.304948354613503	14.0610659527946	0.620467572294277	57.4898475230249	62.3879194324114	0.114874757645283	0.868421428208218
1	1001.417022	0.30623218	1.41138786911726	1.56065777959417	0.304870987523401	14.0580823310363	0.620097952095538	57.4859067045859	62.3849278174234	0.11478899261871	0.868288050607589
1	1001.417022	0.30623218	0.48661523612719	1.05035934978402	0.507998458642348	17.6410669353383	0.835973107750672	61.8587894438182	65.8789730804926	0.285825420581149	0.932255621218198
1	1001.417022	0.30623218	1.80955569761632	0.301042964412167	0.523892893718948	17.8049954675931	0.894448341874241	63.7805296483328	65.5258740163102	0.464816896261085	0.972289992710549
1	1001.417022	0.30623218	0.265640542833353	1.64492315241442	0.590062487346245	20.6870423082675	0.915676598337289	66.8129016276652	68.5084785216058	0.590683214839821	0.983710713531606
1	1001.417022	0.30623218	0.92657946231122	1.59585272332068	0.313284082981372	14.2621036431753	0.633799978443232	57.7141657720718	62.6023728099117	0.117423358372792	0.871005393080575
1	1001.417022	0.30623218	0.245729508687532	1.11773537968432	0.564947175020371	20.6825056579575	0.907546933024036	66.9853567866999	68.2620263990953	0.628469784768544	0.98417761529176
1	1001.417022	0.30623218	1.7177717863074	1.06813475333594	0.322214802004691	14.5631832158791	0.679353139256866	58.2011980872497	62.7849166838497	0.132436057451701	0.888176530459328
1	1001.417022	0.30623218	1.75247455024929	0.430851825254717	0.483324664552469	16.8176678979622	0.866073396971954	61.9255104441446	64.6914135575594	0.340450809567175	0.95652181999172
1	1001.417022	0.30623218	1.35609424126057	1.02347487038847	0.326627245069765	14.6425391361187	0.688521219483262	58.3157215703983	62.8426377288731	0.136735414025294	0.891843864367876
1	1001.417022	0.30623218	0.881786345444024	0.676618142294284	0.397565897100232	15.6066991137052	0.789683106554134	59.7943639682223	63.6022877005244	0.213222438929443	0.929350217584697
1	1001.417022	0.30623218	1.20011226814096	1.90673432871758	0.299715968373071	13.826211329347	0.596389773849455	57.1761500810583	62.1350860011794	0.10789213506287	0.862345418159495
1	1001.417022	0.30623218	1.24674448520384	1.85884562853143	0.300030190347716	13.8507722840369	0.598681462009504	57.2088990592759	62.1633547631545	0.108755866587514	0.862467756886157
1	1001.417022	0.30623218	0.0213952151570547	0.972523089518176	0.216432866551859	11.3454215060528	0.714362600791354	60.722465335689	60.7284772309769	1.06949394979537	0.928457681300326
1	1001.417022	0.30623218	1.56113550641395	1.60656226698785	0.304032695991181	14.0267560277443	0.616505841067495	57.4435044500147	62.3544059896217	0.113900939869535	0.866932555752438
1	1001.417022	0.30623218	1.51415441292167	1.34010736803316	0.308003749785422	14.2280248807325	0.639859460955747	57.7215724892299	62.5390513455257	0.119433488381512	0.875596360643791
1	1001.417022	0.30623218	1.10234628935919	1.14746017926103	0.316630703325173	14.4427985847037	0.665333134747409	58.0273417590435	62.6960667543542	0.12677806790523	0.883084124270835
1	1001.417022	0.30623218	1.88175747101578	0.940030264625115	0.336952485254432	14.8076964413	0.70764580001987	58.5575485721064	62.9607675377606	0.147211999981037	0.899480029286899
1	1001.417022	0.30623218	0.683732528126953	1.35616676650662	0.376056884759426	15.4480327714746	0.720671311806137	59.0949609814046	63.6924808328808	0.156652441136592	0.896343087373083
1	1001.417022	0.30623218	1.61329716179823	1.70586294422031	0.302187031266459	13.9567668804504	0.608927733192939	57.349492743797	62.2814380981769	0.111843995155624	0.864419196259947
1	1001.417022	0.30623218	1.39790222300289	1.86975776893386	0.299913499663032	13.8433434535256	0.598016388314301	57.1992682563813	62.1551352692987	0.108535386600071	0.862420330689012
1	1001.417022	0.30623218	1.93789875823676	0.165783044246837	0.4995693472881	18.9852022954926	0.880199951413215	65.6501234697618	65.7811250418301	0.690269880839508	0.979948204445106
1	1001.417022	0.30623218	0.795227839278083	0.0469167533612327	0.277506040082059	14.804098414867	0.751490939517195	61.6602190559555	61.6635504444335	1.01454518804294	0.940775927102245
1	1001.417022	0.30623218	1.146050673788	0.500525050052638	0.454984769557623	16.4115645693364	0.84565034484803	61.1814227870977	64.324572970494	0.294561828155282	0.948475577185808
1	1001.417022	0.30623218	0.22215934741072	0.645929758557658	0.520159823630613	20.4544777488083	0.89170660235339	66.8820750649954	67.6873708963521	0.675686216097602	0.981767365799526
1	1001.417022	0.30623218	1.80202887918717	1.77874028216828	0.301051889261048	13.9029748261339	0.603691666115419	57.2777507852025	62.2217965692095	0.110306561377538	0.863086273505862
1	1001.417022	0.30623218	1.53142711341227	0.708058648382585	0.388055256551895	15.4788525752834	0.778744128909969	59.5912252781036	63.4911285684242	0.201797100786562	0.925802052700096
1	1001.417022	0.30623218	1.46582328766377	0.720197575347915	0.384580683852308	15.434109877066	0.774595378272733	59.5195928704492	63.4527065377616	0.197829081513663	0.924428455198629
1	1001.417022	0.30623218	1.53122022715302	0.112924560803979	0.419266134655154	18.6846035914963	0.836693631916881	64.7099293508277	64.7173246175822	0.822439172981796	0.971264832746949
1	1001.417022	0.30623218	0.368070421193187	1.92761763699596	0.594460282272579	19.4663076796831	0.897336069977495	64.4717545640736	67.7048520929326	0.425913392330745	0.958199445709373
1	1001.417022	0.30623218	1.37650282882456	0.614378665880365	0.416294822021087	15.8583215831234	0.80996393861562	60.2155073324957	63.8236170793046	0.237440337923017	0.936131238428922
1	1001.417022	0.30623218	1.61361230645671	1.260626206027	0.310645004723347	14.3038039942281	0.649038657290618	57.8290535962561	62.5948789384347	0.121702457500457	0.878077586333402
1	1001.417022	0.30623218	1.17335075590686	1.63564942697135	0.303593538402491	14.0109218527764	0.614549146463126	57.4210953517844	62.3383569695608	0.113383202929704	0.866231751951893
1	1001.417022	0.30623218	0.852859001290217	0.0182906839213417	0.220071903632816	11.7104246045646	0.710926613460987	60.4768454959288	60.4792089299396	1.07813026922349	0.926354314702778
1	1001.417022	0.30623218	0.43329049582074	0.948261007205275	0.547429074970098	18.4298687704465	0.865230513400755	62.937792048699	66.6672542844632	0.342509230942584	0.943145502375641
1	1001.417022	0.30623218	1.71683063464214	0.0859464062473176	0.359335242861333	17.7073948711593	0.803445275439062	63.5343668534902	63.5399804066018	0.900606121659642	0.960788555678295
1	1001.417022	0.30623218	1.58910931884629	1.99267617882332	0.299359022418081	13.7861628169335	0.592985839359754	57.1252493229705	62.0894113363993	0.106780639267263	0.862177946789607
1	1001.417022	0.30623218	0.466091197586027	1.51938520733025	0.525260364139108	17.9602624396992	0.847225825322181	62.2700511143116	66.2115318399265	0.306851032260907	0.937363625569567
1	1001.417022	0.30623218	0.635552850518205	1.94543158675369	0.399912402450391	15.8383106913907	0.741468280411768	59.524826968944	64.0558367940536	0.174775268660971	0.903959003204124
1	1001.417022	0.30623218	0.392101164888117	1.30170185351145	0.578650310945141	19.0906303401572	0.886100714484621	63.8891451987302	67.3385824070721	0.393619132168248	0.952676597952482
1	1001.417022	0.30623218	1.22368154196819	1.20769329621915	0.313073235492658	14.363532394134	0.656106326830708	57.9147906878407	62.6388014804088	0.123705430106306	0.880191880987479
1	1001.417022	0.30623218	0.209095250250679	0.473343796955983	0.490823620084537	20.2063153483835	0.880581790886277	66.6748170506881	67.2603895587905	0.702307229609996	0.979289376983006
1	1001.417022	0.30623218	0.721767989528829	0.0445132408589088	0.272687885077799	14.5713258606965	0.748230342618803	61.5531513931841	61.5563835911876	1.02091927585542	0.93948608933575
1	1001.417022	0.30623218	1.68296490345846	1.86451332026635	0.299976938808957	13.8467191075364	0.59832475539832	57.2037781105719	62.1593348311145	0.108636632655023	0.862416605716547
1	1001.417022	0.30623218	1.81369722769409	1.71378415973987	0.302050791470436	13.9510226051821	0.608344343929215	57.3416991408581	62.2750935287683	0.11167656651143	0.864227788162576
1	1001.417022	0.30623218	1.55411983128656	1.30991171462424	0.308895984139766	14.256309693043	0.643246427711176	57.7617233336669	62.5611664532043	0.120238783507444	0.876513742327494
1	1001.417022	0.30623218	0.427206924409892	0.762436168998398	0.544218919793646	18.4626842684481	0.868174485559312	63.0126705737856	66.6366767373457	0.348372407949726	0.943713540432113
1	1001.417022	0.30623218	1.89914196481991	0.723845615755786	0.383560003689422	15.4208087178005	0.77334753816454	59.4983043473425	63.4413845297407	0.196651526062918	0.92402719327201
1	1001.417022	0.30623218	0.573430418335736	1.7803144823573	0.443928261623957	16.5269213864177	0.781494724735033	60.3817052677605	64.754719926909	0.213122103485015	0.915419856722584
1	1001.417022	0.30623218	0.350699734753444	1.70097285756448	0.604540315155302	19.7330111657325	0.904726452005138	64.9054363486394	67.9553974375414	0.450583697455998	0.962321888498293
1	1001.417022	0.30623218	1.93953764234229	1.96026020046801	0.299377831376187	13.7990838892665	0.594010693209671	57.1415634093804	62.1047661857314	0.10714716872297	0.862205773394543
1	1001.417022	0.30623218	0.365307031041724	1.28267546617468	0.596157205363686	19.5091703857143	0.898561713253113	64.5401516624229	67.7457778350624	0.429755462223358	0.958817438215426
1	1001.417022	0.30623218	1.38793989904225	0.389316692819268	0.500295084827119	17.0955877435163	0.877011792883318	62.4444309129932	64.9380931621932	0.373811327892507	0.961640462382227
1	1001.417022	0.30623218	0.739351066227056	0.662663836713446	0.403326594556982	15.6989632561806	0.795443694850552	59.9197376116505	63.6840122241995	0.219663711580313	0.93111961988918
1	1001.417022	0.30623218	1.74990199020879	0.278378151189101	0.526791937620843	18.0138327745547	0.896829266424741	64.1728294176665	65.6774537650292	0.494026694273134	0.974547794759843
1	1001.417022	0.30623218	1.64384212179658	0.287931103052431	0.525795427189679	17.9248598851424	0.895968582828242	64.0060428012429	65.6148322733912	0.481374184580256	0.973616476570641
1	1001.417022	0.30623218	0.176115073166782	1.74195912722669	0.413617582361949	19.1804442642277	0.847796147691261	65.7544615448899	65.9646095949079	0.77123836542231	0.971151622960962
1	1001.417022	0.30623218	1.09570262069039	1.65096454432591	0.303826107995966	14.0165293117768	0.61445287348241	57.4251262263638	62.3452025698405	0.113268510059707	0.866181688230824
1	1001.417022	0.30623218	0.761509074198084	1.99323720371299	0.339509030955451	14.8459952465742	0.671457044374445	58.3385708088186	63.1051132711811	0.130159920279421	0.884372989414998
1	1001.417022	0.30623218	0.573768120726088	0.756622002092457	0.429712365470647	16.4542288066599	0.799163857962029	60.4959368414362	64.506920861124	0.227636766851032	0.924973012967073
1	1001.417022	0.30623218	0.0327569639773124	1.79283040536826	0.225513424330445	11.9011941036683	0.721894041484947	60.9812826005103	60.9838842961614	1.05228692574336	0.930962899051126
