img	seed	std	alpha_1	alpha_0	SSIM	PSNR	MS_SSIM	PSNR_HVS	PSNR_HMA	VIF	FSIM
1	1.417022	0.417022	0.417022004702574	0.720324493442158	0.532859466806288	18.2602711380366	0.869933604968349	63.1917421420779	66.1067122479059	0.266036194320071	0.96779465191988
1	1.417022	0.417022	0.435994902142004	0.0259262318278913	0.172553777145394	9.26403230758453	0.640058963263276	57.5502897881465	57.5504072874336	0.977783436891028	0.906071951872496
1	1.417022	0.417022	0.550797902574576	0.708147822618105	0.468041494958144	16.8197587139983	0.822367246988893	61.091019002186	64.8083580700691	0.138042478479746	0.94020330648163
1	1.417022	0.417022	0.967029839013677	0.547232249175722	0.451850580219591	16.2288578396936	0.828007364873231	60.7974911308776	63.9708731124674	0.0932863281070599	0.94924048911448
1	1.417022	0.417022	0.221993171089739	0.870732306177376	0.314088981116147	16.1745936514941	0.772879730062394	62.2815351463385	62.4944840062722	0.561246688147261	0.954569313763985
1	1.417022	0.417022	0.892860151436002	0.331979805301177	0.464501827392081	17.3865455565744	0.856286167552235	62.7920420140914	64.3093153693317	0.19154442455659	0.97049258010265
1	1.417022	0.417022	0.0763082893739572	0.779918792240115	0.193390891504132	10.3946533007019	0.667597497391675	58.5679877644763	58.568147854492	0.918300892331456	0.916647173100404
1	1.417022	0.417022	0.873429402791816	0.968540662820932	0.346694029640062	14.8835888758636	0.707449787430854	58.6293805583023	63.1099346537744	0.0378085875804377	0.904867007894183
1	1.417022	0.417022	0.0103741538857	0.501874592148739	0.155782153479775	7.9928812300936	0.630941646434062	57.4115701169761	57.4132328453487	1.10624861457098	0.904438429856624
1	1.417022	0.417022	0.771320643266746	0.0207519493594015	0.164836946374373	8.80077749430352	0.633984741945558	57.4200851571849	57.4202020477476	1.00226478381947	0.903979313701183
1	1.417022	0.417022	0.180269688876769	0.0194752414876246	0.164715447781606	8.79475544573999	0.633402803186815	57.4006637140129	57.4007805577464	1.01379853405133	0.90369530845526
1	1.417022	0.417022	0.154162842379672	0.740049696515405	0.248667272818233	13.5168544488571	0.719127968428551	60.4038323602241	60.4227550455455	0.713288698865311	0.936161472831513
1	1.417022	0.417022	0.77770241057382	0.237541220034912	0.430050648813655	17.7661657947197	0.837226628435247	63.2271141524106	63.732704703206	0.291781125588695	0.973916771599274
1	1.417022	0.417022	0.51394334377269	0.773165052079297	0.489490025361556	17.2120646875559	0.832737636658747	61.5694671116618	65.2701560311708	0.170554309111062	0.942810984517699
1	1.417022	0.417022	0.848817697268579	0.178895924920998	0.37680033707263	17.42042757907	0.801704826126562	62.5222699171509	62.593144719647	0.396090589218145	0.967480349915057
1	1.417022	0.417022	0.223291079153539	0.523163341400676	0.315614071482584	16.2207104479343	0.773974888849381	62.3164763464149	62.5366279810414	0.558620180357293	0.954931782181365
1	1.417022	0.417022	0.29466500268711	0.530586755605294	0.413313922620657	18.1414156676325	0.834407858053707	63.8019622737247	64.7543561980638	0.429148627103905	0.971760478090526
1	1.417022	0.417022	0.650374241739592	0.505453373734843	0.467739387326185	16.5726425345089	0.840970647687907	61.2903177330184	64.2055061457937	0.113892195051536	0.954653964377134
1	1.417022	0.417022	0.0975336017494516	0.761249716674856	0.207018980672753	11.2230068914187	0.68068688468214	59.0176772381478	59.0178517435977	0.859693522201662	0.92147600774063
1	1.417022	0.417022	0.588130801077274	0.897713727909418	0.441933479391821	16.4449527472706	0.790985481521867	60.4950675845602	64.6142913524015	0.12088195756966	0.925261226696388
1	1.417022	0.417022	0.0487248808091273	0.289109659789817	0.176892462595224	9.35724895973632	0.651625175604751	58.0403537753176	58.0404993284296	0.996613069252768	0.911165081602677
1	1.417022	0.417022	0.208460537358843	0.481681061763366	0.298913467594157	15.6780527347948	0.761584224978587	61.9093320674701	62.0576317295932	0.589294698639758	0.950872596387547
1	1.417022	0.417022	0.517297883846589	0.946962603814814	0.494958671362601	17.2129995111739	0.828045181786775	61.5413428649091	65.3850505680105	0.17395372573784	0.939365045302734
1	1.417022	0.417022	0.960017303335919	0.699512049949576	0.404225250788777	15.5900540370676	0.783614728249827	59.7412166875254	63.5511014246964	0.0624101578485537	0.931673021395676
1	1.417022	0.417022	0.870124136627212	0.58227692867256	0.441948060794063	16.0763093875999	0.818967203707915	60.533446979198	63.8780027376186	0.0849567924254687	0.94518670552205
1	1.417022	0.417022	0.307934952624971	0.519391479305301	0.432168693186915	18.3284325816336	0.843732144798203	63.9211810905152	65.0773283839531	0.407405568194618	0.974224944755399
1	1.417022	0.417022	0.425721410518896	0.814583740494553	0.534430395092964	18.1995031987864	0.867997229820848	63.0778296121381	66.1290134173132	0.259148022871292	0.966069912006611
1	1.417022	0.417022	0.729013742289119	0.561239602327641	0.451319223588522	16.2342005717068	0.826158429097113	60.7595501495721	63.9937123833382	0.0933806346739878	0.947972512442495
1	1.417022	0.417022	0.863759985570083	0.284905965227627	0.453809959620509	17.6350492281056	0.8511072931168	63.1512107960162	64.1572545438963	0.233881686683953	0.973422907114787
1	1.417022	0.417022	0.644143536068335	0.380748489635117	0.471086324601331	17.1509234794005	0.856306631298666	62.3665215126342	64.3528011073516	0.162589359881258	0.966629026800952
1	1.417022	0.417022	0.286053821660516	0.958105566519	0.400888177459793	17.9888360540306	0.827728536895554	63.699458540897	64.5299582134414	0.443894655088952	0.969770789581023
1	1.417022	0.417022	0.85888926729304	0.37271115497528	0.469154774883899	17.1506291083827	0.856209439651506	62.4046316767921	64.3277175018446	0.163690806042489	0.967215271253003
1	1.417022	0.417022	0.24851012743773	0.449975421050795	0.347761232695312	17.051414437001	0.795730395091822	62.9582074795701	63.3569221165368	0.509353954781656	0.961371977481888
1	1.417022	0.417022	0.0385616808814097	0.780100460524675	0.171111136000526	8.98682351385233	0.645981941314581	57.8623958742495	57.8625364718696	1.02577702663726	0.909324021097755
1	1.417022	0.417022	0.458054948224091	0.308349606964912	0.466863743379566	17.7783118717229	0.856651178339633	63.2044298453663	64.4071823113039	0.238426531856318	0.973097198077015
1	1.417022	0.417022	0.728507191595726	0.601614212370213	0.439679484625112	16.072327455475	0.815739266655324	60.4761546118421	63.9005234139759	0.0846189621098589	0.943272710093121
1	1.417022	0.417022	0.944496602857307	0.464098174304408	0.46779572032828	16.6429355835398	0.846100711593208	61.5205831258939	64.1903330864547	0.119749221910488	0.958524070010283
1	1.417022	0.417022	0.384773119516744	0.859707846590619	0.523092253286207	18.5241082002589	0.872830264165642	63.6939925342024	66.1988048074699	0.306346683845738	0.976328017828043
1	1.417022	0.417022	0.546889156145355	0.797899021282605	0.467870979593541	16.85445587627	0.816203514466435	61.0725207917292	64.9402458574981	0.145335322084529	0.935921948924079
1	1.417022	0.417022	0.407687028080286	0.0553660401118601	0.213952677215412	11.6694450311799	0.673234319553281	58.4080771818435	58.4081947518932	0.834893552869253	0.918524497275831
1	1.417022	0.417022	0.25092362374494	0.0460958206726118	0.201406364250649	10.9594874788867	0.663081620300685	58.1208232997931	58.1209412295457	0.879880000334759	0.914557679093742
1	1.417022	0.417022	0.374540118847362	0.950714306409916	0.515479275597292	18.5722175679994	0.871845805049141	63.8131075605342	66.1547186940655	0.318806531734663	0.977889893143002
1	1.417022	0.417022	0.115054566389779	0.609066539279481	0.219045502375455	11.9236393096051	0.69203018502791	59.4189066949532	59.41909936244	0.812822639721653	0.925719833428825
1	1.417022	0.417022	0.834842148665649	0.10479610436987	0.281622274962719	14.9599776639361	0.728385169949993	60.1749688149848	60.1750881049876	0.615929397084947	0.941906743419536
1	1.417022	0.417022	0.9890115134756	0.549544726844725	0.451174748385015	16.2170368850697	0.827392492391509	60.7777918501282	63.9636707390477	0.0926252056582103	0.948967999496147
1	1.417022	0.417022	0.783832350805751	0.63483370605273	0.426836684645973	15.8911681130876	0.805045691149991	60.2029492841107	63.7710223345798	0.0756441444633831	0.939250494549819
1	1.417022	0.417022	0.11348847189365	0.974483094436457	0.217943170891391	11.8605242015584	0.690998346740989	59.3820306738383	59.3822215726217	0.816961027436417	0.92532047754818
1	1.417022	0.417022	0.0174902709311526	0.891573267180258	0.159544912403407	8.2390705300487	0.63464267543599	57.5197520272814	57.520522593192	1.08595149300063	0.905644109415366
1	1.417022	0.417022	0.300964455855915	0.247061831961814	0.401908306729114	17.8565955451315	0.824048451276754	63.2993778835796	63.7347874699342	0.396361429964787	0.971752539494194
1	1.417022	0.417022	0.494601645538021	0.228083104449336	0.422780380930667	17.7769894460082	0.83272265807088	63.1850203838614	63.6000833509761	0.308190170009975	0.973515976799289
1	1.417022	0.417022	0.675731415503552	0.044712182202946	0.199180318925562	10.8294201629391	0.661323648596299	58.0754592591963	58.0755778455599	0.886847837720294	0.913856986732224
1	1.417022	0.417022	0.823110340709792	0.0261179815698673	0.172732895380143	9.27501171884025	0.640241731836964	57.5550612449253	57.5551787518897	0.97704109197178	0.906117160417321
1	1.417022	0.417022	0.846662407210134	0.561165540265034	0.44853621644717	16.1754405543336	0.824726643208119	60.6995458183157	63.9410902421014	0.0902654883322218	0.947686870445842
1	1.417022	0.417022	0.420182967140774	0.363239496965086	0.487568927151541	17.9646194330041	0.864749854883178	63.2157118118362	64.8745093639733	0.241465804104622	0.971689116348975
1	1.417022	0.417022	0.093108286671858	0.971655919989788	0.204100326585057	11.0483116952838	0.677904558240586	58.920866879279	58.9210378851869	0.871752805336936	0.920445095512128
1	1.417022	0.417022	0.984191850542577	0.333412266014653	0.464835264910076	17.378733648974	0.856402998298397	62.7801938975066	64.3129041268901	0.190435820638415	0.970383465251356
1	1.417022	0.417022	0.0873496429021751	0.230477099551728	0.200366540749207	10.8225121547133	0.674324562199147	58.7973605547217	58.7975276052985	0.887597748278742	0.919081096992855
1	1.417022	0.417022	0.365105583022694	0.451205915893338	0.49379269993999	18.4820141166608	0.867882044493751	63.7307643658571	65.6275773896743	0.312676064074771	0.975853267861118
1	1.417022	0.417022	0.924035115574425	0.157870580534792	0.351974220402782	17.0201662514867	0.783517509797806	61.9920382290533	61.9922370744199	0.446114372801963	0.962256553045872
1	1.417022	0.417022	0.300873330046619	0.186945816341878	0.369453185849086	17.36517372159	0.79865825829317	62.5708580007941	62.6770981617031	0.429530784993184	0.966605966002454
1	1.417022	0.417022	0.824469475913282	0.1813497324972	0.379452485323192	17.4549146925665	0.803636644403513	62.5746137841015	62.6570149437794	0.390759497883126	0.967972663770091
1	1.417022	0.417022	0.0337547104232083	0.489107507965585	0.168423973168644	8.81384380620997	0.643346106096693	57.7811192301431	57.7812576170633	1.0395465910252	0.908411831251225
1	1.417022	0.417022	0.553941022500586	0.396247893705367	0.477806545282793	17.2239951911045	0.857869328653742	62.3640439873866	64.459621739737	0.166429244154125	0.965883938043798
1	1.417022	0.417022	0.37909852543377	0.567098167179614	0.51261234669634	18.4932392105168	0.871464398289961	63.667238192439	65.9820005847119	0.305018499136747	0.975396864814232
1	1.417022	0.417022	0.218645050147206	0.0314027195025806	0.181026454748055	9.77175655323848	0.6465944533906	57.6985207096413	57.6986383448138	0.951795966959956	0.908371666605023
1	1.417022	0.417022	0.154287578131276	0.133699560700066	0.249081756517753	13.5239530610681	0.718932387866071	60.3034573054146	60.3040401396946	0.704038681817448	0.936986058983791
1	1.417022	0.417022	0.545851429934979	0.858856610591359	0.470108352247023	16.874900855648	0.813898454638068	61.0799975883207	65.0125467944943	0.14861899375371	0.934028306739925
1	1.417022	0.417022	0.259371469948443	0.0433610511619003	0.197567267733857	10.737706043019	0.65998401326672	58.0374972829372	58.0376153629226	0.893360032443205	0.913370558611308
1	1.417022	0.417022	0.296249161672434	0.809067715673327	0.415752475219287	18.1700744908282	0.835601780362741	63.8341342594583	64.8150742327495	0.427434928704701	0.971838801106085
1	1.417022	0.417022	0.927480538618959	0.872426294409216	0.361802609903904	15.0561829912977	0.73112349629834	58.9114919191754	63.1978325271513	0.0429189417755801	0.913681293154517
1	1.417022	0.417022	0.185575274818539	0.38659930304207	0.276021037961626	14.7891537095154	0.743060254125509	61.2682036539228	61.3418743623432	0.639330492520419	0.9447260426564
1	1.417022	0.417022	0.106738202255311	0.684342633278687	0.213246675367037	11.5894735382002	0.686595401175228	59.2251204987252	59.2253039852022	0.834911270815343	0.923634038229854
1	1.417022	0.417022	0.642689915786079	0.538620930968947	0.463187967884257	16.4656227686715	0.834714171924691	61.0684044989488	64.1705248344134	0.10676721296474	0.951188580692674
1	1.417022	0.417022	0.202202293430241	0.784547604110561	0.292295087259236	15.4400292275374	0.756442770933415	61.7351336299375	61.859191251991	0.602652182167336	0.949176369483885
1	1.417022	0.417022	0.568940220119246	0.0659642275894424	0.228406240586732	12.4622064211312	0.685040061459587	58.7596994743852	58.7598156558827	0.784119259713759	0.923445711920194
1	1.417022	0.417022	0.310829799756355	0.81898722071885	0.437220493683371	18.3732311423002	0.845808129663157	63.9723882855413	65.1890276001831	0.404940708209645	0.974497114787734
1	1.417022	0.417022	0.919109031799182	0.642195599923855	0.422128805321663	15.8163562408135	0.801530000017018	60.1050216853953	63.7068895630714	0.072221680253287	0.938189356473985
1	1.417022	0.417022	0.0481812275002377	0.680963013867718	0.176579496719607	9.33727001199876	0.651320611741629	58.0306181523853	58.0307634293951	0.998173742312006	0.911068687581893
1	1.417022	0.417022	0.500668126340381	0.468067425948115	0.494782328464066	17.3386773037709	0.858682599805022	62.2068118989273	64.8019914115952	0.169463737695183	0.961752829963662
1	1.417022	0.417022	0.521915716500255	0.699406367014664	0.483727665653131	17.1129458441533	0.83355372979946	61.4735066561858	65.0843719843774	0.159787068136419	0.944375087357
1	1.417022	0.417022	0.355419117805236	0.340848876689302	0.469405254213115	18.3085959282392	0.858578463410294	63.6697027241002	64.9248295021067	0.313672323034975	0.975353912014159
1	1.417022	0.417022	0.275225669801338	0.63923076092527	0.385147056532169	17.7612105633721	0.818837533346814	63.5237540095774	64.2090488072236	0.46198965282106	0.967447313350164
1	1.417022	0.417022	0.25704242710514	0.683787583071072	0.35939336915564	17.2997765301015	0.803188366598362	63.1595027779212	63.6384226966793	0.493931675464937	0.963277916008232
1	1.417022	0.417022	0.0460409936314855	0.370242316115599	0.175351321286714	9.25879588768373	0.650124691798405	57.9925499008317	57.9926941060924	1.00431630144712	0.910640604413519
1	1.417022	0.417022	0.620373814553256	0.508953068645407	0.470466004880683	16.6302703514837	0.84178717883019	61.3360717831946	64.2640533811732	0.117375221074929	0.954624777071297
1	1.417022	0.417022	0.20260695362889	0.207093104060973	0.29293648178233	15.453229340574	0.756436526949394	61.656943849517	61.7508269065549	0.591652623957087	0.950709524432295
1	1.417022	0.417022	0.656264185232957	0.954901376913228	0.403223960529296	15.8603109696852	0.757147638746885	59.7365529109765	64.0802928556448	0.0862991423317679	0.914451199916337
1	1.417022	0.417022	0.647551049353023	0.50714968821308	0.46775040173625	16.5713885053542	0.8407642504924	61.2832290760372	64.2077573335322	0.113762225728272	0.954493624700958
1	1.417022	0.417022	0.499694320468834	0.25593713431167	0.442026824838379	17.7765403430251	0.84395490875184	63.266429904684	63.9520338873478	0.27187389980525	0.974243586505482
1	1.417022	0.417022	0.153054198766147	0.157685661009407	0.248019395955927	13.4772795505963	0.71830987800549	60.3457789105576	60.3582720114774	0.711852173120425	0.936340685099056
1	1.417022	0.417022	0.201003596117974	0.329020466492182	0.29105078282303	15.3938700737688	0.755435629776616	61.6988440209553	61.8185107196038	0.605106244232831	0.948882706361221
1	1.417022	0.417022	0.885880499437626	0.788581566803725	0.380931547434241	15.3038985169165	0.756383854312093	59.2849254070192	63.3632672855821	0.0513683901534118	0.922165775322107
1	1.417022	0.417022	0.606354337776475	0.657511568617816	0.448672704141164	16.3690562953797	0.814933816698685	60.6498943824141	64.2782983767073	0.103320126844253	0.940010818667072
1	1.417022	0.417022	0.719385786243958	0.60722117562199	0.438626243329771	16.063487019507	0.81458640147807	60.4521378896344	63.9004869183347	0.0841514268808623	0.94271010697626
1	1.417022	0.417022	0.228803487556901	0.190688018624183	0.318217023629077	16.2822270125	0.773418082535202	62.0799662256061	62.1778969837107	0.529289122290604	0.957592479723261
1	1.417022	0.417022	0.214686889016827	0.909502371341664	0.305744146890837	15.9098738653868	0.766761912891707	62.0819001673027	62.2576803132078	0.576242750321774	0.952592274246991
1	1.417022	0.417022	0.836944124264524	0.97023585194033	0.349927225214918	14.9481732450415	0.710128073647009	58.6959132766717	63.1798430039845	0.040223798001959	0.905118574020309
1	1.417022	0.417022	0.732267248068852	0.567189015450885	0.449590487389057	16.206016551232	0.824591485422727	60.7122400039144	63.9762120645647	0.0918080960143051	0.947235926096845
1	1.417022	0.417022	0.672278558630792	0.488078399240584	0.468526414775568	16.6136289390194	0.843465926487711	61.3951565932189	64.207336965463	0.116959427993274	0.956352266281156
1	1.417022	0.417022	0.543404941790965	0.278369385093796	0.451834974795976	17.6905316644966	0.849796673839451	63.2005349545631	64.1269700929523	0.24400208669322	0.973774964483505
2	2.4359949	0.4359949	0.417022004702574	0.720324493442158	0.509020143820749	18.0675838606914	0.860768621580124	62.9920625854534	65.8396047722153	0.248288168975189	0.965130972012123
2	2.4359949	0.4359949	0.435994902142004	0.0259262318278913	0.157951100411709	8.71370941717492	0.629717132309138	57.423897546272	57.4316437252496	1.00775564674155	0.900055355716968
2	2.4359949	0.4359949	0.550797902574576	0.708147822618105	0.452823302530785	16.6375672912314	0.810196377579566	60.8447264832163	64.4767852444698	0.127037117315009	0.929192566386541
2	2.4359949	0.4359949	0.967029839013677	0.547232249175722	0.409844438441339	15.9410022932921	0.804392110740713	60.3417300369758	63.5751782866264	0.081551186637967	0.937385159554492
2	2.4359949	0.4359949	0.221993171089739	0.870732306177376	0.290855847132633	15.5119316016806	0.760280567999154	62.0182463649515	62.2603295198314	0.550057724784409	0.953227225590106
2	2.4359949	0.4359949	0.892860151436002	0.331979805301177	0.443392985100688	17.1839884144013	0.844114503199694	62.4565957685875	64.2095504098098	0.172746827914183	0.96563778850138
2	2.4359949	0.4359949	0.0763082893739572	0.779918792240115	0.176863130343615	9.83322857772579	0.657683374195481	58.4400020532588	58.4498641651953	0.925040511582655	0.911303904238617
2	2.4359949	0.4359949	0.873429402791816	0.968540662820932	0.336451174013562	14.7419816785401	0.694170505825424	58.4393608896098	62.7963356893724	0.0358724480561069	0.891425402881452
2	2.4359949	0.4359949	0.0103741538857	0.501874592148739	0.142425297670523	7.52278188640956	0.623347893729801	57.3378566013703	57.345657480484	1.11975954481167	0.899488160222538
2	2.4359949	0.4359949	0.771320643266746	0.0207519493594015	0.150596807413718	8.25832111373547	0.623713235156552	57.2799696249106	57.2874747475334	1.03335683645858	0.898094532992375
2	2.4359949	0.4359949	0.180269688876769	0.0194752414876246	0.152019140951796	8.29999149410735	0.625435681002985	57.2947346324709	57.3022364102316	1.03894929863794	0.898632580297432
2	2.4359949	0.4359949	0.154162842379672	0.740049696515405	0.228445724646044	12.8578191106026	0.707600194736419	60.190939447378	60.2428059071514	0.709715725989095	0.931576571691961
2	2.4359949	0.4359949	0.77770241057382	0.237541220034912	0.418720682952987	17.6404401750458	0.829627048735546	63.1544724765563	63.8776931853703	0.270398463242972	0.973553846352052
2	2.4359949	0.4359949	0.51394334377269	0.773165052079297	0.479904040767217	17.056632299433	0.824781251469383	61.3569236160924	64.960996289696	0.157831649700254	0.933334969349394
2	2.4359949	0.4359949	0.848817697268579	0.178895924920998	0.365668316026206	17.2844784179442	0.793759462643553	62.5668042492906	62.7416413796885	0.378837502317248	0.969570219512234
2	2.4359949	0.4359949	0.223291079153539	0.523163341400676	0.292306304197997	15.5593512218134	0.761349525214799	62.0527021401851	62.3015230190282	0.547296411262857	0.95365078124532
2	2.4359949	0.4359949	0.29466500268711	0.530586755605294	0.384123741277924	17.6360491442767	0.819688422542131	63.5379961936042	64.4617811296012	0.412000770762283	0.972982011278609
2	2.4359949	0.4359949	0.650374241739592	0.505453373734843	0.426594026066862	16.2955852816956	0.820066888282419	60.832188032115	63.833832122184	0.100685563764213	0.943317494592755
2	2.4359949	0.4359949	0.0975336017494516	0.761249716674856	0.189451060061855	10.6309194544968	0.670130155473236	58.8668081373875	58.8809881324608	0.863595964991916	0.916091453404268
2	2.4359949	0.4359949	0.588130801077274	0.897713727909418	0.437807399494543	16.3107343443658	0.784444366983445	60.3217790207405	64.3123651245196	0.111544018042177	0.917410428474091
2	2.4359949	0.4359949	0.0487248808091273	0.289109659789817	0.161677679638721	8.8347065263955	0.642565274762049	57.9387041306505	57.9474846509389	1.0064460219933	0.905931434602892
2	2.4359949	0.4359949	0.208460537358843	0.481681061763366	0.276433723455465	15.0056385166449	0.749236094128754	61.6540961255379	61.8345859376652	0.579515865365559	0.948765961824019
2	2.4359949	0.4359949	0.517297883846589	0.946962603814814	0.486876121729236	17.0603507522172	0.82235234416938	61.3240917318877	65.0686055953441	0.160560931041216	0.931629649208801
2	2.4359949	0.4359949	0.960017303335919	0.699512049949576	0.377969393936608	15.3512081200898	0.760504704987173	59.3957136199808	63.1884930050236	0.0555040502181795	0.919355170336347
2	2.4359949	0.4359949	0.870124136627212	0.58227692867256	0.403129874618026	15.8003751644117	0.795235907006124	60.1071985754742	63.4897319481594	0.0745571233283544	0.933176125167364
2	2.4359949	0.4359949	0.307934952624971	0.519391479305301	0.40387684818168	17.869678590764	0.829456820463354	63.6679895611679	64.7886094816721	0.389891973722804	0.975453375537866
2	2.4359949	0.4359949	0.425721410518896	0.814583740494553	0.512752527627149	18.0117346217328	0.859702567144645	62.8704225240004	65.8559735357376	0.241323403580253	0.962724851026573
2	2.4359949	0.4359949	0.729013742289119	0.561239602327641	0.410844859044083	15.9521393771786	0.803334120778651	60.3200965255143	63.6021209723689	0.0818487911700384	0.936134680978691
2	2.4359949	0.4359949	0.863759985570083	0.284905965227627	0.438217783489551	17.4686099364054	0.841565301479152	62.9253210103882	64.1785888180693	0.213283400411485	0.970585785617344
2	2.4359949	0.4359949	0.644143536068335	0.380748489635117	0.442661100356653	16.9249821071342	0.841555207350126	61.9638678694901	64.1502173097941	0.145835299516266	0.959492261250313
2	2.4359949	0.4359949	0.286053821660516	0.958105566519	0.371790979061002	17.4560066554333	0.813034720386945	63.4254432620147	64.2328271408772	0.427141899164649	0.9709631043048
2	2.4359949	0.4359949	0.85888926729304	0.37271115497528	0.441075003823092	16.9163845786095	0.841332902231863	61.9952192576574	64.1277893194019	0.146189236475518	0.960341175324142
2	2.4359949	0.4359949	0.24851012743773	0.449975421050795	0.32202504294698	16.4261148737854	0.782242625485901	62.6906777143562	63.103043700641	0.495548240999399	0.96155111932019
2	2.4359949	0.4359949	0.0385616808814097	0.780100460524675	0.156384189954081	8.47830357598527	0.637300153533351	57.7692843689934	57.7777361631373	1.03668530457513	0.904146129298297
2	2.4359949	0.4359949	0.458054948224091	0.308349606964912	0.449339296496871	17.6099553182637	0.846383350996207	62.979516625884	64.3981241040218	0.222011055367476	0.969731707273814
2	2.4359949	0.4359949	0.728507191595726	0.601614212370213	0.403462734246008	15.801514602481	0.792906399068745	60.0651219170027	63.5139811459998	0.0745063970420438	0.931375327644191
2	2.4359949	0.4359949	0.944496602857307	0.464098174304408	0.426670520316596	16.3567340257533	0.82515536374228	61.032191491008	63.8287632608959	0.105066442490589	0.947951281339393
2	2.4359949	0.4359949	0.384773119516744	0.859707846590619	0.499880164173314	18.2719942087591	0.862855979984791	63.4703348794338	65.9034253020979	0.287009345658391	0.975687296688226
2	2.4359949	0.4359949	0.546889156145355	0.797899021282605	0.460231113922287	16.7056738557077	0.808223613192104	60.8714216367497	64.6308154486113	0.134279209293283	0.926483176212183
2	2.4359949	0.4359949	0.407687028080286	0.0553660401118601	0.197587825399564	11.1086763735828	0.662515099161979	58.328012013617	58.3374433726307	0.854512640235154	0.913462131891117
2	2.4359949	0.4359949	0.25092362374494	0.0460958206726118	0.185804388618016	10.4066182420663	0.65265422847009	58.0377249745045	58.0465789193951	0.90124637815817	0.909003112710668
2	2.4359949	0.4359949	0.374540118847362	0.950714306409916	0.492424215611023	18.2999613574245	0.861635201092435	63.5859035102303	65.8563991307119	0.299481249464673	0.977646658214677
2	2.4359949	0.4359949	0.115054566389779	0.609066539279481	0.20057184773278	11.306838023828	0.680985891677793	59.2481750619972	59.2690500942351	0.814288281880903	0.920464976879158
2	2.4359949	0.4359949	0.834842148665649	0.10479610436987	0.265295167409219	14.5215996042846	0.717403144739537	60.1035299437732	60.1173678967812	0.616399456938676	0.938617552089485
2	2.4359949	0.4359949	0.9890115134756	0.549544726844725	0.409295740876954	15.9292518181928	0.803723057120266	60.3230269042763	63.5674572885117	0.0809615648980298	0.937069405018132
2	2.4359949	0.4359949	0.783832350805751	0.63483370605273	0.394213737435677	15.6281607905431	0.781739524144957	59.8107678694167	63.3878105458675	0.0666706365583639	0.927116075801273
