img	seed	std	alpha_1	alpha_0	beta	SSIM	PSNR	MS_SSIM	PSNR_HVS	PSNR_HMA	VIF	FSIM
2	2.4359949	0.4359949	0.665979513269218	2.61219691853213	1.03359577669713	0.159249755272938	8.69769504343849	0.646064344441085	58.177912530387	58.1887271665855	0.982791414295461	0.906536686401619
2	2.4359949	0.4359949	2.678580454308	0.995939415903532	4.10614561528916	0.157751649863839	8.55643997722506	0.639263054567264	57.8481071367589	57.8567284623718	1.01354405773447	0.903821534730815
2	2.4359949	0.4359949	0.228924868121872	2.33975637672034	2.19204615720447	0.159250467611789	8.69772646987132	0.646053949393689	58.1773736101502	58.1882103798056	0.982845675254213	0.906551623436385
2	2.4359949	0.4359949	2.62028820837545	2.9056219884628	4.3459727010696	0.159250605431586	8.69753961322634	0.646060216851998	58.1776528402132	58.1884577138261	0.982811429065287	0.906543945971622
2	2.4359949	0.4359949	0.0311224616570999	1.50562377644622	2.47886646567073	0.159327339519422	8.70263792538653	0.646154582395626	58.1809974897602	58.1918481548029	0.982033324419304	0.906601098012018
2	2.4359949	0.4359949	2.31396192980024	0.0622558480782045	3.16824117463138	0.157541873235274	8.54250247923225	0.638736932611419	57.826300580695	57.8348650681501	1.01625248899312	0.90353204491867
3	3.5507979	0.5507979	1.25106601410772	2.16097348032647	0.000571874086724433	0.114294346047817	6.47972828953838	0.566121105229048	55.9567671677253	55.9581147941479	1.0343262119508	0.893788594293364
3	3.5507979	0.5507979	1.30798470642601	0.077778695483674	2.74831238939355	0.112248038654176	6.2761273776872	0.559929844516763	55.7165178473009	55.7178916493255	1.07808335315611	0.891567117729851
3	3.5507979	0.5507979	1.65239370772373	2.12444346785431	1.45452369456472	0.113113081348096	6.39854834516474	0.566387401511459	55.985063486634	55.986416730693	1.04651865020168	0.893897225850922
3	3.5507979	0.5507979	2.90108951704103	1.64169674752717	4.86342179982442	0.112891872100558	6.36068707180439	0.564419679669787	55.8878812324434	55.8891957920787	1.056458183822	0.893583934394587
3	3.5507979	0.5507979	0.665979513269218	2.61219691853213	1.03359577669713	0.113108388333628	6.39810909480897	0.566361263702879	55.9841583737405	55.9855117935022	1.0466032257835	0.893866368505661
3	3.5507979	0.5507979	2.678580454308	0.995939415903532	4.10614561528916	0.11238088662404	6.28925827997871	0.560488222564402	55.7356062001722	55.7369299253046	1.07528012462659	0.891864722408236
3	3.5507979	0.5507979	0.228924868121872	2.33975637672034	2.19204615720447	0.113109724596955	6.39793858569154	0.566341233174789	55.9834859959796	55.9848408543744	1.04667387101713	0.893843819845841
3	3.5507979	0.5507979	2.62028820837545	2.9056219884628	4.3459727010696	0.113108910103993	6.39801919372008	0.56636077038994	55.9840536639372	55.985407091846	1.04661255616341	0.893868875001082
3	3.5507979	0.5507979	0.0311224616570999	1.50562377644622	2.47886646567073	0.113163489864082	6.40260152076948	0.566461930414733	55.9869308362195	55.9882869324464	1.04592359112085	0.893897326727976
3	3.5507979	0.5507979	2.31396192980024	0.0622558480782045	3.16824117463138	0.112269908003716	6.27834043963387	0.559965494794745	55.7172822695562	55.7186498256032	1.07774126810409	0.891580977567686
4	4.96702984	0.96702984	1.25106601410772	2.16097348032647	0.000571874086724433	0.0461552209795711	0.901099965339758	0.374040160609185	50.6394162050048	50.6469882783586	1.40690092174195	0.847735932875558
4	4.96702984	0.96702984	1.30798470642601	0.077778695483674	2.74831238939355	0.0454696560917014	0.782286413766298	0.370194302659234	50.5005365099103	50.5070476125285	1.43568774299738	0.846557523621309
4	4.96702984	0.96702984	1.65239370772373	2.12444346785431	1.45452369456472	0.0457306278656266	0.852360229238468	0.373929847611376	50.6511144430387	50.6589088530664	1.40991079549485	0.84760604675829
4	4.96702984	0.96702984	2.90108951704103	1.64169674752717	4.86342179982442	0.0456772202856826	0.833005613676566	0.37286307177721	50.6016013507811	50.6087926053278	1.41765620402817	0.847423962172338
4	4.96702984	0.96702984	0.665979513269218	2.61219691853213	1.03359577669713	0.0457289179021239	0.852214122980159	0.373916744551958	50.6508836976676	50.6586778819272	1.40992216486072	0.847583784759236
4	4.96702984	0.96702984	2.678580454308	0.995939415903532	4.10614561528916	0.0455038497866478	0.789904662608022	0.370573133169358	50.5119154883705	50.5184808199447	1.43305630779477	0.846636538137569
4	4.96702984	0.96702984	0.228924868121872	2.33975637672034	2.19204615720447	0.0457277089567885	0.852150911187647	0.373902581168155	50.6507470163161	50.6585395531571	1.40992248987853	0.847572503863214
4	4.96702984	0.96702984	2.62028820837545	2.9056219884628	4.3459727010696	0.0457287759711837	0.852199228667316	0.373916835267929	50.6508597696639	50.6586532699409	1.4099215099821	0.84758301839373
4	4.96702984	0.96702984	0.0311224616570999	1.50562377644622	2.47886646567073	0.0457541604528102	0.856098121707125	0.373984727648049	50.6530419099789	50.6608536966787	1.40936094319665	0.847613108278005
4	4.96702984	0.96702984	2.31396192980024	0.0622558480782045	3.16824117463138	0.0454780092355749	0.783320562022964	0.370190846733444	50.5000215295405	50.5065298368419	1.43572899108099	0.846557481015643
5	5.22199317	0.22199317	1.25106601410772	2.16097348032647	0.000571874086724433	0.317995341025956	16.4589748034045	0.812203315912136	65.3096896991742	65.3142865048169	0.758658764248784	0.951712337513872
5	5.22199317	0.22199317	1.30798470642601	0.077778695483674	2.74831238939355	0.315580598397028	16.1483589572046	0.805705333601992	64.8208552185737	64.8248749576666	0.8873471933286	0.947864808586687
5	5.22199317	0.22199317	1.65239370772373	2.12444346785431	1.45452369456472	0.32577479158986	16.5809886415184	0.818024660808033	65.6662811160969	65.6723902033629	0.881297795559108	0.953444420055173
5	5.22199317	0.22199317	2.90108951704103	1.64169674752717	4.86342179982442	0.320567975539014	16.3753832779928	0.812655060472373	65.259052865586	65.2635262397093	0.877068485631702	0.951390443910387
5	5.22199317	0.22199317	0.665979513269218	2.61219691853213	1.03359577669713	0.325781475073528	16.5807933406055	0.81800103845348	65.6660548503777	65.6723388226039	0.881523070965813	0.953421427609297
5	5.22199317	0.22199317	2.678580454308	0.995939415903532	4.10614561528916	0.315997795676677	16.1701468641183	0.80633838508333	64.8663688173282	64.8704266429998	0.885055294364879	0.948174224388284
5	5.22199317	0.22199317	0.228924868121872	2.33975637672034	2.19204615720447	0.325749926135277	16.5799236088535	0.817942409022667	65.6668648096853	65.6732464421816	0.881835362898187	0.953369622874644
5	5.22199317	0.22199317	2.62028820837545	2.9056219884628	4.3459727010696	0.325642367734688	16.5760413588628	0.81792851445986	65.6591040313702	65.6646913904977	0.881045048602623	0.953409308531476
5	5.22199317	0.22199317	0.0311224616570999	1.50562377644622	2.47886646567073	0.325807121248292	16.5851305155431	0.81802339445002	65.6724301600079	65.6788979376247	0.880792222301763	0.953405882730546
5	5.22199317	0.22199317	2.31396192980024	0.0622558480782045	3.16824117463138	0.315588770945131	16.1487887962712	0.805718785535562	64.8217627673453	64.8257834684842	0.887242721519155	0.947870069100927
6	6.89286015	0.89286015	1.25106601410772	2.16097348032647	0.000571874086724433	0.0549156367228154	1.8053936346464	0.395551349062896	51.5140031055795	51.519491179103	1.32209739046476	0.858695293611399
6	6.89286015	0.89286015	1.30798470642601	0.077778695483674	2.74831238939355	0.0542199838056898	1.67488949267949	0.391711690716444	51.3655054580236	51.3708573461874	1.35843061665523	0.857195224626973
6	6.89286015	0.89286015	1.65239370772373	2.12444346785431	1.45452369456472	0.0544623400006432	1.75304770674375	0.395310099519364	51.5292061732656	51.5347066248293	1.32850450539242	0.85858041739204
6	6.89286015	0.89286015	2.90108951704103	1.64169674752717	4.86342179982442	0.0544591230958395	1.73151197454404	0.394470213646267	51.4758961984525	51.481354094295	1.33817598265644	0.858465144401447
6	6.89286015	0.89286015	0.665979513269218	2.61219691853213	1.03359577669713	0.0544572347367252	1.75286869392403	0.395303068476135	51.5288965057567	51.5343976646384	1.32844468985402	0.858565718155787
6	6.89286015	0.89286015	2.678580454308	0.995939415903532	4.10614561528916	0.0542876632386847	1.68444914726669	0.392089096541319	51.3779895558163	51.3833546149177	1.35598503515994	0.85740541109455
6	6.89286015	0.89286015	0.228924868121872	2.33975637672034	2.19204615720447	0.0544527197654865	1.75276171703397	0.395287985199339	51.5286061562176	51.5341095694792	1.32837014776558	0.858576802200556
6	6.89286015	0.89286015	2.62028820837545	2.9056219884628	4.3459727010696	0.054459653681929	1.7528499749421	0.395304505245036	51.5288743700617	51.5343757157596	1.32849506789711	0.85856820549372
6	6.89286015	0.89286015	0.0311224616570999	1.50562377644622	2.47886646567073	0.0544797657192364	1.7569576625289	0.395375530796059	51.5311781403487	51.5366831543794	1.32748371860423	0.858626977994061
6	6.89286015	0.89286015	2.31396192980024	0.0622558480782045	3.16824117463138	0.0542308187758344	1.67716829620403	0.391742257545993	51.3663439468347	51.3716966172348	1.35810836905494	0.857211686548213
7	7.07630829	0.07630829	1.25106601410772	2.16097348032647	0.000571874086724433	0.646080837002341	22.1044388401286	0.949993839441201	71.8771203586663	72.0811242355975	0.440442740172593	0.989689117902797
7	7.07630829	0.07630829	1.30798470642601	0.077778695483674	2.74831238939355	0.817184301502829	24.2231314821862	0.983712263953486	77.6175238893478	77.6173657280503	0.585281110874983	0.996668072931254
7	7.07630829	0.07630829	1.65239370772373	2.12444346785431	1.45452369456472	0.804022115530544	25.4167397268256	0.97165772992513	71.9605641785838	74.2960916881516	0.585410789147039	0.983449564693047
7	7.07630829	0.07630829	2.90108951704103	1.64169674752717	4.86342179982442	0.818167872808623	24.5279678160131	0.982067712401587	75.8464856119619	75.8463599687333	0.569309352412037	0.995603441454922
7	7.07630829	0.07630829	0.665979513269218	2.61219691853213	1.03359577669713	0.803960252463427	25.5038585448076	0.969356452241092	71.59028229329	74.4224890786338	0.596514584228833	0.981037987505945
7	7.07630829	0.07630829	2.678580454308	0.995939415903532	4.10614561528916	0.81115345575791	24.1762435742112	0.982948271745304	77.4655509994938	77.4654053570849	0.583005668158417	0.996514643151518
7	7.07630829	0.07630829	0.228924868121872	2.33975637672034	2.19204615720447	0.804479556549738	25.5557278615731	0.973062546418997	71.7282651261971	75.085329564866	0.597587967883338	0.989169667934352
7	7.07630829	0.07630829	2.62028820837545	2.9056219884628	4.3459727010696	0.809200425458611	25.3583152887662	0.973884424295313	72.282634289838	74.4046941120983	0.580157037334624	0.986219400930557
7	7.07630829	0.07630829	0.0311224616570999	1.50562377644622	2.47886646567073	0.820495281287836	25.5730604797534	0.978022717010292	71.9045485134786	75.7680495416473	0.59587781717994	0.997139876756508
7	7.07630829	0.07630829	2.31396192980024	0.0622558480782045	3.16824117463138	0.817412331298542	24.2188407993342	0.983734342225444	77.6343174854734	77.6341586805481	0.584870957251632	0.99666876244691
8	8.8734294	0.8734294	1.25106601410772	2.16097348032647	0.000571874086724433	0.0532221193517974	2.07443571180262	0.418294201577469	51.7994356336751	51.8071475338291	1.2071305120107	0.857809796965666
8	8.8734294	0.8734294	1.30798470642601	0.077778695483674	2.74831238939355	0.0525622396687582	1.93887877999651	0.41399663424632	51.6402961138679	51.6476017012306	1.24067094617579	0.856311994873754
8	8.8734294	0.8734294	1.65239370772373	2.12444346785431	1.45452369456472	0.0528847504713898	2.01767436730682	0.418565173361469	51.8140233588859	51.8220269759071	1.21178895600494	0.857702398928728
8	8.8734294	0.8734294	2.90108951704103	1.64169674752717	4.86342179982442	0.0528614745950881	1.99522258721042	0.417138713517784	51.7539737339144	51.7616474740038	1.22070205848587	0.857505564794057
8	8.8734294	0.8734294	0.665979513269218	2.61219691853213	1.03359577669713	0.0528829942419887	2.01756683657507	0.418554138956832	51.8137497818925	51.8217534960333	1.21176960122003	0.857698043913192
8	8.8734294	0.8734294	2.678580454308	0.995939415903532	4.10614561528916	0.0526201242748928	1.94853206359427	0.414413685760381	51.6535714133352	51.6609090993573	1.23741018173937	0.856522221715573
8	8.8734294	0.8734294	0.228924868121872	2.33975637672034	2.19204615720447	0.0528817276766679	2.01752222229849	0.418548203668675	51.813582753032	51.8215850771271	1.21171698481171	0.857695074451024
8	8.8734294	0.8734294	2.62028820837545	2.9056219884628	4.3459727010696	0.0528836898209789	2.0175353005451	0.418553417547702	51.8137102103893	51.8217139839012	1.21179518065646	0.857697927030769
8	8.8734294	0.8734294	0.0311224616570999	1.50562377644622	2.47886646567073	0.0529075581551255	2.02167453494518	0.418639664587757	51.8158967972317	51.8239036732386	1.21110874566249	0.857703609038781
8	8.8734294	0.8734294	2.31396192980024	0.0622558480782045	3.16824117463138	0.0525748550277533	1.9409963616315	0.414033985478435	51.6412230252473	51.6485304673439	1.24045585317304	0.856323560530484
9	9.01037415	0.01037415	1.25106601410772	2.16097348032647	0.000571874086724433	0.84031210390526	20.8753953184982	0.976657887546256	69.4402489071195	70.9810432253318	0.327870427522189	0.994667447291277
9	9.01037415	0.01037415	1.30798470642601	0.077778695483674	2.74831238939355	0.833751006559304	20.8912085982643	0.97510147040781	71.6798392891206	72.1899817224924	0.358598452866204	0.992679434020092
9	9.01037415	0.01037415	1.65239370772373	2.12444346785431	1.45452369456472	0.682823563631757	20.903966835878	0.93059836444321	65.8759875880185	69.6127423055783	0.349340894976015	0.96686054738314
9	9.01037415	0.01037415	2.90108951704103	1.64169674752717	4.86342179982442	0.807493499110151	20.8925321375513	0.969945560782336	70.4480504445821	71.5867817355756	0.350327520207379	0.988592729069846
9	9.01037415	0.01037415	0.665979513269218	2.61219691853213	1.03359577669713	0.670113236166577	20.9052023742833	0.912766402951319	65.4268938829528	69.6620730237652	0.369359679647371	0.963871563942593
9	9.01037415	0.01037415	2.678580454308	0.995939415903532	4.10614561528916	0.823735114472302	20.8900392347689	0.974193816072472	71.6766470957417	72.1516656701909	0.359539615818015	0.991101116117326
9	9.01037415	0.01037415	0.228924868121872	2.33975637672034	2.19204615720447	0.67049164737481	20.9069766821515	0.914058443459562	65.4456383980452	69.9560410702205	0.37880642646346	0.984874990042116
9	9.01037415	0.01037415	2.62028820837545	2.9056219884628	4.3459727010696	0.713200008240037	20.9041148766742	0.93857480194241	66.2499320178244	69.67764332876	0.343354291103875	0.972414354793036
9	9.01037415	0.01037415	0.0311224616570999	1.50562377644622	2.47886646567073	0.678080290236889	20.9081121564189	0.923117940460746	65.4858073736568	70.2605523710596	0.379311292493532	0.992750117236115
9	9.01037415	0.01037415	2.31396192980024	0.0622558480782045	3.16824117463138	0.834114118745986	20.8913809944459	0.975051463979046	71.6394966310051	72.169463554956	0.358015661410081	0.992692468889532
10	10.77132064	0.77132064	1.25106601410772	2.16097348032647	0.000571874086724433	0.0695818291722587	3.10304941276336	0.443864147569505	52.458446099043	52.4784619206282	1.2943660999679	0.869922052048192
10	10.77132064	0.77132064	1.30798470642601	0.077778695483674	2.74831238939355	0.0685375845021367	2.95188688066145	0.439124578233036	52.2847430555006	52.3039468595768	1.33431193260304	0.868285046196674
10	10.77132064	0.77132064	1.65239370772373	2.12444346785431	1.45452369456472	0.06907514798318	3.04127558277295	0.44424620697055	52.4765702174434	52.4967563664734	1.30499831839498	0.869998673644272
10	10.77132064	0.77132064	2.90108951704103	1.64169674752717	4.86342179982442	0.0689870870543062	3.01414501995028	0.442678816804607	52.4081529154943	52.4279768961807	1.31523031586907	0.869827372030098
10	10.77132064	0.77132064	0.665979513269218	2.61219691853213	1.03359577669713	0.0690761911245191	3.04104371017664	0.44423680530326	52.4764240572622	52.4966108838522	1.30517074931949	0.869983434519731
10	10.77132064	0.77132064	2.678580454308	0.995939415903532	4.10614561528916	0.0686311016546556	2.96135879070456	0.439482277378537	52.2960753332532	52.3153433694973	1.33180183066309	0.868518987755183
10	10.77132064	0.77132064	0.228924868121872	2.33975637672034	2.19204615720447	0.0690787219556256	3.04095434325831	0.444224638775746	52.4765712022201	52.4967593674353	1.30542646337733	0.869981893305332
10	10.77132064	0.77132064	2.62028820837545	2.9056219884628	4.3459727010696	0.0690761325579791	3.04100644884403	0.444234806326031	52.4763849271213	52.4965714972588	1.30518645227426	0.869982978190293
10	10.77132064	0.77132064	0.0311224616570999	1.50562377644622	2.47886646567073	0.0691102279223709	3.04483674229873	0.444297324264214	52.4787524823299	52.4989510880979	1.30481114854431	0.870013388127845
10	10.77132064	0.77132064	2.31396192980024	0.0622558480782045	3.16824117463138	0.0685515540570798	2.95382711692367	0.439131951205695	52.2846636705832	52.3038667197105	1.33420977481699	0.868278829062315
