img	seed	mean	std	alpha_1	alpha_0	SSIM	PSNR
1	1.417022	0.44064899	0.83404401	4.72248301428653	2.32049087152204	0.228291634523345	7.94383410655547
1	1.417022	0.44064899	0.83404401	1.92386559758372	4.29853923295309	0.22827989013277	7.94304678976733
1	1.417022	0.44064899	0.83404401	2.73444578072677	3.98949510641303	0.228462518438453	7.93832539736833
1	1.417022	0.44064899	0.83404401	2.03843514040143	0.2768302005593	0.222371723166157	8.32719878708804
1	1.417022	0.44064899	0.83404401	1.2546181187247	0.230479103363059	0.20617393300635	8.35193081489146
1	1.417022	0.44064899	0.83404401	1.87270059423681	4.75357153204958	0.228283427956814	7.94368137599215
1	1.417022	0.44064899	0.83404401	0.575272831948895	3.04533269639741	0.229413620276122	8.01212471744087
1	1.417022	0.44064899	0.83404401	4.17421074332825	0.523980521849349	0.23053345991964	8.1589348395181
1	1.417022	0.44064899	0.83404401	4.945057567378	2.74772363422363	0.22844281498859	7.93932891002611
1	1.417022	0.44064899	0.83404401	3.91916175402875	3.17416853026365	0.228498696006443	7.93665667275822
1	1.417022	0.44064899	0.83404401	0.567442359468248	4.87241547218228	0.229609798833485	8.01716422799699
1	1.417022	0.44064899	0.83404401	0.0874513546557631	4.45786633590129	0.095206815702371	7.03610075359323
1	1.417022	0.44064899	0.83404401	1.50482227927957	1.23530915980907	0.227141625851085	7.99579980525607
1	1.417022	0.44064899	0.83404401	2.47300822769011	1.14041552224668	0.227065837138011	8.00649785972988
1	1.417022	0.44064899	0.83404401	3.37865707751776	0.22356091101473	0.203412603902658	8.35419575895764
1	1.417022	0.44064899	0.83404401	4.11555170354896	0.130589907849337	0.160404969102212	8.26554239315396
1	1.417022	0.44064899	0.83404401	4.23331203605067	2.80582770132517	0.228453934231852	7.93867657028171
1	1.417022	0.44064899	0.83404401	2.10091483570387	1.81619748482543	0.227890760633739	7.95609729492318
1	1.417022	0.44064899	0.83404401	0.46554143335929	4.85827959994894	0.231501357376082	8.10573376628222
1	1.417022	0.44064899	0.83404401	4.92095925271288	1.66706133007327	0.227747282452777	7.9628582942869
1	1.417022	0.44064899	0.83404401	0.436748214510875	1.15238549775864	0.2318156570632	8.13682695778922
1	1.417022	0.44064899	0.83404401	1.82552791511347	2.25602957946669	0.228138003670896	7.94646232243671
1	1.417022	0.44064899	0.83404401	4.62017557787213	0.78935290267396	0.226895093208159	8.06902178797263
1	1.417022	0.44064899	0.83404401	1.50436665023309	0.93472908170939	0.226884287349133	8.03803542359629
1	1.417022	0.44064899	0.83404401	4.12234737956641	0.906748662485999	0.226851000472477	8.04337072513179
1	1.417022	0.44064899	0.83404401	0.168773552116042	2.44553753982792	0.115292816195278	7.89901161893845
1	1.417022	0.44064899	0.83404401	2.76970511250293	1.98123946852683	0.22809512559187	7.95089286745033
1	1.417022	0.44064899	0.83404401	1.89549262716885	2.83549083589807	0.228225439854071	7.94294186012046
1	1.417022	0.44064899	0.83404401	1.09322525073603	0.157013597512903	0.173717985606999	8.32856287321604
1	1.417022	0.44064899	0.83404401	0.771437890656379	0.66849780350033	0.227279311587124	8.10211524847982
1	1.417022	0.44064899	0.83404401	2.72925714967489	4.29428305295679	0.2284697606867	7.93857397536649
1	1.417022	0.44064899	0.83404401	1.29685734974222	0.216805255809501	0.200682397274418	8.35588847696399
1	1.417022	0.44064899	0.83404401	1.48124580836217	4.04533857836663	0.228195003737308	7.94600170861962
1	1.417022	0.44064899	0.83404401	4.63740269309479	4.36213147204608	0.228556760681437	7.93655440533547
1	1.417022	0.44064899	0.83404401	0.927876374092697	1.93299651521035	0.227893148916125	7.95980127515304
1	1.417022	0.44064899	0.83404401	0.533691011276554	3.42171316639344	0.230371796668243	8.04202303241377
1	1.417022	0.44064899	0.83404401	3.21344957893039	2.69310465484473	0.228428613612016	7.93936767050257
1	1.417022	0.44064899	0.83404401	1.01101146715121	3.9227380205528	0.228163995367002	7.95003551426013
1	1.417022	0.44064899	0.83404401	2.84470110059623	0.329821137947212	0.234083134055953	8.28968349026388
1	1.417022	0.44064899	0.83404401	1.55414899878178	4.09493610359425	0.228205487339049	7.94544944036494
1	1.417022	0.44064899	0.83404401	4.59554515899591	3.21097799961928	0.22850583177293	7.9366268868594
1	1.417022	0.44064899	0.83404401	0.240906137501188	3.40481506933859	0.144263513976715	8.22927198114672
1	1.417022	0.44064899	0.83404401	2.50334063170191	2.34033712974058	0.228266496382303	7.94314837467143
1	1.417022	0.44064899	0.83404401	2.60957858250127	3.49703183507332	0.228432900194141	7.93887599662716
1	1.417022	0.44064899	0.83404401	1.77709558902618	1.70424438344651	0.227762578537971	7.96088616384293
1	1.417022	0.44064899	0.83404401	1.37612834900669	3.19615380462635	0.228136565155222	7.94654374307593
1	1.417022	0.44064899	0.83404401	1.2852121355257	3.41893791535536	0.228138593647605	7.94737081055547
1	1.417022	0.44064899	0.83404401	0.230204968157428	1.851211580578	0.139134403198688	8.20434082471877
1	1.417022	0.44064899	0.83404401	3.10186907276628	2.54476534322704	0.228371748569088	7.94075425685917
1	1.417022	0.44064899	0.83404401	1.01303476814445	1.03546552030487	0.226920921897582	8.02119817834027
1	1.417022	0.44064899	0.83404401	3.28132092616478	4.77450688456614	0.228560809314457	7.93699512156161
1	1.417022	0.44064899	0.83404401	3.23775524676512	2.5357484410654	0.228371502941271	7.9408739662522
1	1.417022	0.44064899	0.83404401	2.49847160234417	1.27968567155835	0.227205214110715	7.99119112186049
1	1.417022	0.44064899	0.83404401	0.765270993830734	0.788428305047036	0.226878406565418	8.06952594801047
1	1.417022	0.44064899	0.83404401	1.00501798058987	1.64510233246091	0.227606150634437	7.9691289652418
1	1.417022	0.44064899	0.83404401	4.42940249718813	3.94290783401862	0.228533791855326	7.93627760440383
1	1.417022	0.44064899	0.83404401	3.03177168888238	3.28755784308908	0.228484870769675	7.93664250611159
1	1.417022	0.44064899	0.83404401	3.59692893121979	3.03610587810995	0.228478206079733	7.93707991149469
1	1.417022	0.44064899	0.83404401	1.14401743778451	0.953440093120915	0.226892511823924	8.03459510818659
1	1.417022	0.44064899	0.83404401	1.07343444508413	4.54751185670832	0.228191142504554	7.94981274354224
1	1.417022	0.44064899	0.83404401	4.18472062132262	4.85117925970165	0.228568310527714	7.93694102179372
1	1.417022	0.44064899	0.83404401	3.66133624034426	2.83594507725442	0.228463798211586	7.93828972975542
1	1.417022	0.44064899	0.83404401	3.36139279315396	2.44039199620292	0.228325019958512	7.94194977888766
1	1.417022	0.44064899	0.83404401	2.71702470895483	1.39184692546898	0.227363972130752	7.98079824685246
2	2.4359949	-0.94814754	0.8719898	2.08511002351287	3.60162246721079	0.168234285890364	10.4759263501983
2	2.4359949	-0.94814754	0.8719898	2.17997451071002	0.129631159139457	0.158141019772205	11.1198540385148
2	2.4359949	-0.94814754	0.8719898	2.75398951287288	3.54073911309052	0.168250578589181	10.4760229107018
2	2.4359949	-0.94814754	0.8719898	4.83514919506838	2.73616124587861	0.168206482961824	10.4755885732488
2	2.4359949	-0.94814754	0.8719898	1.1099658554487	4.35366153088688	0.168165158939474	10.4805425197662
2	2.4359949	-0.94814754	0.8719898	4.46430075718001	1.65989902650589	0.168162551396817	10.4772046078013
2	2.4359949	-0.94814754	0.8719898	0.381541446869786	3.89959396120057	0.169207311306281	10.5724694156299
2	2.4359949	-0.94814754	0.8719898	4.36714701395908	4.84270331410466	0.168150804849996	10.4747881978408
2	2.4359949	-0.94814754	0.8719898	0.0518707694284998	2.50937296074369	0.072668135326704	9.70110671725335
2	2.4359949	-0.94814754	0.8719898	3.85660321633373	0.103759746797008	0.142164741343591	11.1136023394012
2	2.4359949	-0.94814754	0.8719898	0.901348444383846	0.0973762074381229	0.137198291297111	11.0973233912096
2	2.4359949	-0.94814754	0.8719898	0.770814211898362	3.70024848257702	0.168412833951049	10.4880210009183
2	2.4359949	-0.94814754	0.8719898	3.8885120528691	1.18770610017456	0.168733000698592	10.4955243294216
2	2.4359949	-0.94814754	0.8719898	2.56971671886345	3.86582526039648	0.16821844852093	10.4756450026828
2	2.4359949	-0.94814754	0.8719898	4.24408848634289	0.894479624604992	0.169393900943811	10.5343145980781
2	2.4359949	-0.94814754	0.8719898	1.11645539576769	2.61581670700338	0.168214724998123	10.4820613187967
2	2.4359949	-0.94814754	0.8719898	1.47332501343555	2.65293377802647	0.168181016729478	10.4779893407855
2	2.4359949	-0.94814754	0.8719898	3.25187120869796	2.52726686867421	0.168197070776456	10.4755009455006
2	2.4359949	-0.94814754	0.8719898	0.487668008747258	3.80624858337428	0.168779197570521	10.5006066639731
2	2.4359949	-0.94814754	0.8719898	2.94065400538637	4.48856863954709	0.168161466141941	10.4749292319798
2	2.4359949	-0.94814754	0.8719898	0.243624404045636	1.44554829894908	0.132046148885846	10.8244238967513
2	2.4359949	-0.94814754	0.8719898	1.04230268679421	2.40840530881683	0.168215558129331	10.4830993059777
2	2.4359949	-0.94814754	0.8719898	2.58648941923295	4.73481301907407	0.168141538482513	10.4747473397263
2	2.4359949	-0.94814754	0.8719898	4.80008651667959	3.49756024974788	0.168265945944015	10.4761302842488
2	2.4359949	-0.94814754	0.8719898	4.35062068313606	2.9113846433628	0.168241625743211	10.4759582301468
2	2.4359949	-0.94814754	0.8719898	1.53967476312485	2.5969573965265	0.168181015943729	10.4773227508001
2	2.4359949	-0.94814754	0.8719898	2.12860705259448	4.07291870247276	0.168189715028429	10.4753488472568
2	2.4359949	-0.94814754	0.8719898	3.6450687114456	2.80619801163821	0.168235535316485	10.4759130692115
2	2.4359949	-0.94814754	0.8719898	4.31879992785041	1.42452982613813	0.168387606277258	10.4835174810332
2	2.4359949	-0.94814754	0.8719898	3.22071768034168	1.90374244817558	0.168101430483512	10.4748341639367
2	2.4359949	-0.94814754	0.8719898	1.43026910830258	4.790527832595	0.168110964300776	10.4764422640485
2	2.4359949	-0.94814754	0.8719898	4.2944463364652	1.8635557748764	0.16808643079837	10.4748371025344
2	2.4359949	-0.94814754	0.8719898	1.24255063718865	2.24987710525398	0.168135664416097	10.4793754489577
2	2.4359949	-0.94814754	0.8719898	0.192808404407048	3.90050230262337	0.0980760636921701	10.792135116783
2	2.4359949	-0.94814754	0.8719898	2.29027474112045	1.54174803482456	0.168268735683123	10.4799627979426
2	2.4359949	-0.94814754	0.8719898	3.64253595797863	3.00807106185107	0.168256522375253	10.47613875853
2	2.4359949	-0.94814754	0.8719898	4.72248301428653	2.32049087152204	0.168123537905715	10.4748450976
2	2.4359949	-0.94814754	0.8719898	1.92386559758372	4.29853923295309	0.168161758837343	10.4750777922274
2	2.4359949	-0.94814754	0.8719898	2.73444578072677	3.98949510641303	0.168208227523859	10.4754998487058
2	2.4359949	-0.94814754	0.8719898	2.03843514040143	0.2768302005593	0.177671257801379	10.8573686671329
2	2.4359949	-0.94814754	0.8719898	1.2546181187247	0.230479103363059	0.179358812748392	10.9345499390602
2	2.4359949	-0.94814754	0.8719898	1.87270059423681	4.75357153204958	0.168127649004787	10.4747319736332
2	2.4359949	-0.94814754	0.8719898	0.575272831948895	3.04533269639741	0.168623168070593	10.4932201511037
2	2.4359949	-0.94814754	0.8719898	4.17421074332825	0.523980521849349	0.171911392945694	10.6586760133466
2	2.4359949	-0.94814754	0.8719898	4.945057567378	2.74772363422363	0.168205732035275	10.4755813531316
2	2.4359949	-0.94814754	0.8719898	3.91916175402875	3.17416853026365	0.168264913940379	10.4762066732683
2	2.4359949	-0.94814754	0.8719898	0.567442359468248	4.87241547218228	0.168507074052834	10.4914729859519
2	2.4359949	-0.94814754	0.8719898	0.0874513546557631	4.45786633590129	0.0768327220535462	10.1243001171901
2	2.4359949	-0.94814754	0.8719898	1.50482227927957	1.23530915980907	0.168670952275534	10.4925171945099
2	2.4359949	-0.94814754	0.8719898	2.47300822769011	1.14041552224668	0.168842312470158	10.4994633966418
2	2.4359949	-0.94814754	0.8719898	3.37865707751776	0.22356091101473	0.179389643699044	10.9474865135241
2	2.4359949	-0.94814754	0.8719898	4.11555170354896	0.130589907849337	0.158627542926087	11.1189362277262
2	2.4359949	-0.94814754	0.8719898	4.23331203605067	2.80582770132517	0.168230200748013	10.4758315080385
2	2.4359949	-0.94814754	0.8719898	2.10091483570387	1.81619748482543	0.168107231016111	10.4752633020221
2	2.4359949	-0.94814754	0.8719898	0.46554143335929	4.85827959994894	0.168852919498538	10.5069604007662
2	2.4359949	-0.94814754	0.8719898	4.92095925271288	1.66706133007327	0.168153487644055	10.4770659064422
2	2.4359949	-0.94814754	0.8719898	0.436748214510875	1.15238549775864	0.169641367173729	10.5320947196821
2	2.4359949	-0.94814754	0.8719898	1.82552791511347	2.25602957946669	0.168147219081228	10.4751258077712
2	2.4359949	-0.94814754	0.8719898	4.62017557787213	0.78935290267396	0.169767943816635	10.5598660352578
2	2.4359949	-0.94814754	0.8719898	1.50436665023309	0.93472908170939	0.169307308590281	10.5263523574284
2	2.4359949	-0.94814754	0.8719898	4.12234737956641	0.906748662485999	0.169362289403836	10.5318435531814
2	2.4359949	-0.94814754	0.8719898	0.168773552116042	2.44553753982792	0.0898558202919803	10.7168128240264
2	2.4359949	-0.94814754	0.8719898	2.76970511250293	1.98123946852683	0.168107622359312	10.4747441680607
2	2.4359949	-0.94814754	0.8719898	1.89549262716885	2.83549083589807	0.168222425900202	10.4759487511672
2	2.4359949	-0.94814754	0.8719898	1.09322525073603	0.157013597512903	0.169507157214262	11.0790969840187
2	2.4359949	-0.94814754	0.8719898	0.771437890656379	0.66849780350033	0.170520309390788	10.598947836642
2	2.4359949	-0.94814754	0.8719898	2.72925714967489	4.29428305295679	0.168176535291335	10.475113251648
2	2.4359949	-0.94814754	0.8719898	1.29685734974222	0.216805255809501	0.179298512509705	10.9604066701706
2	2.4359949	-0.94814754	0.8719898	1.48124580836217	4.04533857836663	0.168170287390257	10.4768793390299
2	2.4359949	-0.94814754	0.8719898	4.63740269309479	4.36213147204608	0.168185316921143	10.4751625766554
2	2.4359949	-0.94814754	0.8719898	0.927876374092697	1.93299651521035	0.168210832171702	10.4846557472751
2	2.4359949	-0.94814754	0.8719898	0.533691011276554	3.42171316639344	0.168670100724094	10.4951050209957
2	2.4359949	-0.94814754	0.8719898	3.21344957893039	2.69310465484473	0.168225600588633	10.4757984613942
2	2.4359949	-0.94814754	0.8719898	1.01101146715121	3.9227380205528	0.168231896454954	10.4830098912332
2	2.4359949	-0.94814754	0.8719898	2.84470110059623	0.329821137947212	0.175687103314836	10.7909749330856
2	2.4359949	-0.94814754	0.8719898	1.55414899878178	4.09493610359425	0.168173294152135	10.4761170639877
2	2.4359949	-0.94814754	0.8719898	4.59554515899591	3.21097799961928	0.168260341766137	10.4761506833096
2	2.4359949	-0.94814754	0.8719898	0.240906137501188	3.40481506933859	0.129621345460366	10.8265649874815
2	2.4359949	-0.94814754	0.8719898	2.50334063170191	2.34033712974058	0.168165545411207	10.4751887095833
2	2.4359949	-0.94814754	0.8719898	2.60957858250127	3.49703183507332	0.168249439937854	10.4760327706688
2	2.4359949	-0.94814754	0.8719898	1.77709558902618	1.70424438344651	0.16812140554812	10.4763013270002
2	2.4359949	-0.94814754	0.8719898	1.37612834900669	3.19615380462635	0.168198844606763	10.4787251793538
2	2.4359949	-0.94814754	0.8719898	1.2852121355257	3.41893791535536	0.168209124233664	10.4794881462726
2	2.4359949	-0.94814754	0.8719898	0.230204968157428	1.851211580578	0.120645541037118	10.8307137492199
2	2.4359949	-0.94814754	0.8719898	3.10186907276628	2.54476534322704	0.168202033723724	10.4755495865425
2	2.4359949	-0.94814754	0.8719898	1.01303476814445	1.03546552030487	0.169053861463364	10.5107929433982
2	2.4359949	-0.94814754	0.8719898	3.28132092616478	4.77450688456614	0.16814833193483	10.4747653219341
2	2.4359949	-0.94814754	0.8719898	3.23775524676512	2.5357484410654	0.168199058089475	10.4755184594377
2	2.4359949	-0.94814754	0.8719898	2.49847160234417	1.27968567155835	0.168584263820931	10.4897238639342
2	2.4359949	-0.94814754	0.8719898	0.765270993830734	0.788428305047036	0.169792578837118	10.5608167425037
2	2.4359949	-0.94814754	0.8719898	1.00501798058987	1.64510233246091	0.168196835037828	10.4846811776518
2	2.4359949	-0.94814754	0.8719898	4.42940249718813	3.94290783401862	0.168228491117362	10.475698216777
2	2.4359949	-0.94814754	0.8719898	3.03177168888238	3.28755784308908	0.168262629673806	10.4761747829342
2	2.4359949	-0.94814754	0.8719898	3.59692893121979	3.03610587810995	0.168259184434797	10.4761608113914
2	2.4359949	-0.94814754	0.8719898	1.14401743778451	0.953440093120915	0.169257352048269	10.5229625818174
2	2.4359949	-0.94814754	0.8719898	1.07343444508413	4.54751185670832	0.168155442110547	10.4808428693798
2	2.4359949	-0.94814754	0.8719898	4.18472062132262	4.85117925970165	0.16814989890082	10.4747788196455
2	2.4359949	-0.94814754	0.8719898	3.66133624034426	2.83594507725442	0.168239114817145	10.4759566956616
2	2.4359949	-0.94814754	0.8719898	3.36139279315396	2.44039199620292	0.168179287986765	10.4753339154869
2	2.4359949	-0.94814754	0.8719898	2.71702470895483	1.39184692546898	0.168420886269076	10.4846052308737
3	3.5507979	0.41629565	1.10159581	2.08511002351287	3.60162246721079	0.233030384731174	8.39371297233635
3	3.5507979	0.41629565	1.10159581	2.17997451071002	0.129631159139457	0.158139348328241	8.6684952371424
3	3.5507979	0.41629565	1.10159581	2.75398951287288	3.54073911309052	0.233221682451219	8.38872561091625
3	3.5507979	0.41629565	1.10159581	4.83514919506838	2.73616124587861	0.233102667094162	8.39145647150968
3	3.5507979	0.41629565	1.10159581	1.1099658554487	4.35366153088688	0.232843353750318	8.40167758092502
3	3.5507979	0.41629565	1.10159581	4.46430075718001	1.65989902650589	0.232873053645877	8.41985594207909
3	3.5507979	0.41629565	1.10159581	0.381541446869786	3.89959396120057	0.234005002753511	8.68475432855929
3	3.5507979	0.41629565	1.10159581	4.36714701395908	4.84270331410466	0.233265349635886	8.38814512906032
3	3.5507979	0.41629565	1.10159581	0.0518707694284998	2.50937296074369	0.0823588026154565	6.6717200127793
3	3.5507979	0.41629565	1.10159581	3.85660321633373	0.103759746797008	0.139094416784261	8.49997294208018
3	3.5507979	0.41629565	1.10159581	0.901348444383846	0.0973762074381229	0.134311740354267	8.43548205559559
3	3.5507979	0.41629565	1.10159581	0.770814211898362	3.70024848257702	0.232914333501557	8.40761599946613
3	3.5507979	0.41629565	1.10159581	3.8885120528691	1.18770610017456	0.234122277651648	8.46409950971908
3	3.5507979	0.41629565	1.10159581	2.56971671886345	3.86582526039648	0.233208670936588	8.38946259159277
3	3.5507979	0.41629565	1.10159581	4.24408848634289	0.894479624604992	0.234557056353492	8.51454103828397
3	3.5507979	0.41629565	1.10159581	1.11645539576769	2.61581670700338	0.232789367493927	8.40340321789243
3	3.5507979	0.41629565	1.10159581	1.47332501343555	2.65293377802647	0.232812490122847	8.40029793382368
3	3.5507979	0.41629565	1.10159581	3.25187120869796	2.52726686867421	0.233056241682862	8.39386980027112
3	3.5507979	0.41629565	1.10159581	0.487668008747258	3.80624858337428	0.23663859106671	8.56358129423185
3	3.5507979	0.41629565	1.10159581	2.94065400538637	4.48856863954709	0.233264169452511	8.38838968476839
3	3.5507979	0.41629565	1.10159581	0.243624404045636	1.44554829894908	0.141378852380584	8.66726031663586
3	3.5507979	0.41629565	1.10159581	1.04230268679421	2.40840530881683	0.232786192374139	8.40550260996441
3	3.5507979	0.41629565	1.10159581	2.58648941923295	4.73481301907407	0.233238852877749	8.38973348281463
3	3.5507979	0.41629565	1.10159581	4.80008651667959	3.49756024974788	0.233226290653445	8.38777308708486
3	3.5507979	0.41629565	1.10159581	4.35062068313606	2.9113846433628	0.233154148321778	8.38988104122316
3	3.5507979	0.41629565	1.10159581	1.53967476312485	2.5969573965265	0.232817169373296	8.40018399211809
3	3.5507979	0.41629565	1.10159581	2.12860705259448	4.07291870247276	0.233064289822254	8.39356060378553
3	3.5507979	0.41629565	1.10159581	3.6450687114456	2.80619801163821	0.233119956762572	8.39072206174914
3	3.5507979	0.41629565	1.10159581	4.31879992785041	1.42452982613813	0.23330840445532	8.43763047700003
3	3.5507979	0.41629565	1.10159581	3.22071768034168	1.90374244817558	0.232800572962538	8.40840975472589
3	3.5507979	0.41629565	1.10159581	1.43026910830258	4.790527832595	0.232867854757708	8.3991369767457
3	3.5507979	0.41629565	1.10159581	4.2944463364652	1.8635557748764	0.232794048662832	8.41002973639611
3	3.5507979	0.41629565	1.10159581	1.24255063718865	2.24987710525398	0.232745696082166	8.40547131550717
3	3.5507979	0.41629565	1.10159581	0.192808404407048	3.90050230262337	0.116524728222588	8.42594703481698
3	3.5507979	0.41629565	1.10159581	2.29027474112045	1.54174803482456	0.233019558097121	8.42801212824568
3	3.5507979	0.41629565	1.10159581	3.64253595797863	3.00807106185107	0.233158520205178	8.38904581929682
3	3.5507979	0.41629565	1.10159581	4.72248301428653	2.32049087152204	0.232981289415788	8.39748173540414
3	3.5507979	0.41629565	1.10159581	1.92386559758372	4.29853923295309	0.232984817196965	8.39521935632139
3	3.5507979	0.41629565	1.10159581	2.73444578072677	3.98949510641303	0.233248060230769	8.38883608270306
3	3.5507979	0.41629565	1.10159581	2.03843514040143	0.2768302005593	0.238777363835313	8.78135393419067
3	3.5507979	0.41629565	1.10159581	1.2546181187247	0.230479103363059	0.227442516524204	8.79783534599611
3	3.5507979	0.41629565	1.10159581	1.87270059423681	4.75357153204958	0.232987423743387	8.39583949652258
3	3.5507979	0.41629565	1.10159581	0.575272831948895	3.04533269639741	0.236348884208447	8.49066092867696
3	3.5507979	0.41629565	1.10159581	4.17421074332825	0.523980521849349	0.235764459100449	8.63273595699217
3	3.5507979	0.41629565	1.10159581	4.945057567378	2.74772363422363	0.233110652918221	8.39133639493785
3	3.5507979	0.41629565	1.10159581	3.91916175402875	3.17416853026365	0.233197855070708	8.38835333985168
3	3.5507979	0.41629565	1.10159581	0.567442359468248	4.87241547218228	0.236549577022563	8.49707070801376
3	3.5507979	0.41629565	1.10159581	0.0874513546557631	4.45786633590129	0.0896067219862545	7.23707413103029
3	3.5507979	0.41629565	1.10159581	1.50482227927957	1.23530915980907	0.233941579645548	8.45806535518771
3	3.5507979	0.41629565	1.10159581	2.47300822769011	1.14041552224668	0.234222159022284	8.47103655220249
3	3.5507979	0.41629565	1.10159581	3.37865707751776	0.22356091101473	0.224278727665806	8.79850469514536
3	3.5507979	0.41629565	1.10159581	4.11555170354896	0.130589907849337	0.158835271943511	8.67263917045094
3	3.5507979	0.41629565	1.10159581	4.23331203605067	2.80582770132517	0.233122119872551	8.39072968160406
3	3.5507979	0.41629565	1.10159581	2.10091483570387	1.81619748482543	0.232812978467824	8.4120479181241
3	3.5507979	0.41629565	1.10159581	0.46554143335929	4.85827959994894	0.237257096713979	8.5856777669388
3	3.5507979	0.41629565	1.10159581	4.92095925271288	1.66706133007327	0.232862767714048	8.41943431038131
3	3.5507979	0.41629565	1.10159581	0.436748214510875	1.15238549775864	0.238251294450458	8.61797302247544
3	3.5507979	0.41629565	1.10159581	1.82552791511347	2.25602957946669	0.232829906717161	8.40113894345707
3	3.5507979	0.41629565	1.10159581	4.62017557787213	0.78935290267396	0.234371357585862	8.53775560193359
3	3.5507979	0.41629565	1.10159581	1.50436665023309	0.93472908170939	0.234559825457586	8.50665065969506
3	3.5507979	0.41629565	1.10159581	4.12234737956641	0.906748662485999	0.234564792182889	8.51208943799259
3	3.5507979	0.41629565	1.10159581	0.168773552116042	2.44553753982792	0.10890641714584	8.23723520639745
3	3.5507979	0.41629565	1.10159581	2.76970511250293	1.98123946852683	0.232807478388093	8.40569010951147
3	3.5507979	0.41629565	1.10159581	1.89549262716885	2.83549083589807	0.232917742259089	8.39634304619135
3	3.5507979	0.41629565	1.10159581	1.09322525073603	0.157013597512903	0.179339388486784	8.75179357896311
3	3.5507979	0.41629565	1.10159581	0.771437890656379	0.66849780350033	0.234347788890966	8.57174056197843
3	3.5507979	0.41629565	1.10159581	2.72925714967489	4.29428305295679	0.233259988194481	8.38890337773085
