img	seed	std	alpha_1	alpha_0	lambda	SSIM	PSNR	MS_SSIM	PSNR_HVS	PSNR_HMA	VIF	FSIM
1	1.417022	0.417022	0.208460537358843	0.481681061763366	0.0420538035314375	0.274953128457105	12.545060814604	0.352247458816512	55.8230235873732	64.0098974593574	0.0017785448796101	0.795051526225522
1	1.417022	0.417022	0.517297883846589	0.946962603814814	0.0765459759396907	0.272935377740022	12.5151259534853	0.347009931133159	55.8012224303377	64.285923359511	0.00163818909834131	0.790731830373974
1	1.417022	0.417022	0.960017303335919	0.699512049949576	0.0999867292623879	0.281214891659892	12.6483481118141	0.36796666957217	55.9363786974199	63.3551317278639	0.00235723244868816	0.813271733182467
1	1.417022	0.417022	0.870124136627212	0.58227692867256	0.0278838940701069	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.307934952624971	0.519391479305301	0.0768297661537973	0.281030825499344	12.7186797017818	0.378052980961045	55.9899222206553	63.2170735985121	0.00260993101392217	0.829941479658769
1	1.417022	0.417022	0.425721410518896	0.814583740494553	0.073539729019968	0.274032253232023	12.5450363571915	0.351060885468667	55.8273693759832	63.8850082515041	0.00179086158507037	0.793560278466333
1	1.417022	0.417022	0.729013742289119	0.561239602327641	0.0124967092009241	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.863759985570083	0.284905965227627	0.0073256388083736	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.644143536068335	0.380748489635117	0.0663047905335669	0.283986468373057	12.7483775553332	0.381278799712786	56.0310553842438	63.4722326506663	0.00273779638517463	0.84248005026021
1	1.417022	0.417022	0.286053821660516	0.958105566519	0.0770312932218878	0.274442765239141	12.5426424516975	0.352904751006075	55.815209590074	63.9702554794805	0.00178123169391711	0.794524240017377
1	1.417022	0.417022	0.85888926729304	0.37271115497528	0.0555128777998597	0.281084357876254	12.6752833286123	0.371152024428697	55.9608804481271	63.2768880845095	0.00247859078295683	0.818912593436779
1	1.417022	0.417022	0.24851012743773	0.449975421050795	0.0410940802996541	0.274315423794123	12.5402166271091	0.350574340848564	55.8237668297749	63.9391230923699	0.00177334165973367	0.792801114575603
1	1.417022	0.417022	0.0385616808814097	0.780100460524675	0.00927037553341333	0.273747370009644	12.5343690623463	0.35143225386259	55.8082344778751	64.0672580351052	0.00173313004768054	0.79342286985135
1	1.417022	0.417022	0.458054948224091	0.308349606964912	0.0231487045035562	0.271318675117116	12.4790710665463	0.341192171295313	55.7865518878049	63.7676438493583	0.00171488401735931	0.774887640985284
1	1.417022	0.417022	0.728507191595726	0.601614212370213	0.0952180667406014	0.282777865487713	12.6948777581641	0.373201614646694	55.9812164887794	63.5030945663175	0.00252944104194374	0.828003749695171
1	1.417022	0.417022	0.944496602857307	0.464098174304408	0.0192795028957158	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.384773119516744	0.859707846590619	0.094419963580742	0.277847875618111	12.6316161170626	0.363554836302325	55.9048735096287	63.387298952501	0.00218140653211847	0.814084236731235
1	1.417022	0.417022	0.546889156145355	0.797899021282605	0.0820401879898381	0.275464785610199	12.5516492163089	0.352965015236345	55.8377499115217	63.7456610810453	0.00186124665564213	0.793869386279496
1	1.417022	0.417022	0.407687028080286	0.0553660401118601	0.0788534877486753	0.386552926404362	15.6940843005659	0.78629572036998	59.9982280334948	63.4413237152946	0.0707906673039803	0.941648723460071
1	1.417022	0.417022	0.25092362374494	0.0460958206726118	0.0676816241110558	0.390310893251601	15.769647947959	0.791558622198999	60.1234467073836	63.4872918864011	0.0743986832289093	0.943159209826531
1	1.417022	0.417022	0.374540118847362	0.950714306409916	0.0731993941811405	0.274136389199591	12.5501853060864	0.351897392567547	55.8295440640523	63.866660084493	0.00180546032588643	0.794538719423513
1	1.417022	0.417022	0.115054566389779	0.609066539279481	0.0133390964185988	0.270535237757528	12.4877011981788	0.342728133211229	55.7803985752692	64.4036359582154	0.00154541938360972	0.786711951985503
1	1.417022	0.417022	0.834842148665649	0.10479610436987	0.0744640481679518	0.318984369750677	14.2241511634007	0.628597603408423	57.7675087278158	62.8120052280265	0.0217494857921763	0.905871204989679
1	1.417022	0.417022	0.9890115134756	0.549544726844725	0.0281447301955063	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.783832350805751	0.63483370605273	0.0249043091515749	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.11348847189365	0.974483094436457	0.0728734633501106	0.285001925936469	12.8885371155843	0.402355344961539	56.1712612096832	64.0612519182534	0.00510428220877812	0.840256561297864
1	1.417022	0.417022	0.0174902709311526	0.891573267180258	0.0284861167473918	0.481178165178032	16.3074634615125	0.779094825811335	60.3248016065515	65.3679386441594	0.124513520454428	0.971361049322831
1	1.417022	0.417022	0.300964455855915	0.247061831961814	0.0926335135059176	0.293311875679682	13.4057053589753	0.490710701884696	56.7296334214159	62.9789476127816	0.00808605828960029	0.889404251321864
1	1.417022	0.417022	0.494601645538021	0.228083104449336	0.0255473923757211	0.276454184213111	12.5786089277257	0.357323634761318	55.871784638078	64.1637326216572	0.00192074098567984	0.811347037401654
1	1.417022	0.417022	0.675731415503552	0.044712182202946	0.0343303672542592	0.323381754784245	14.3482931672211	0.646724394989813	57.9388937748212	62.8215346354566	0.0246877282896581	0.90897384992925
1	1.417022	0.417022	0.823110340709792	0.0261179815698673	0.0210770639931294	0.325526440892564	14.4336298246183	0.658759546025806	58.0587551620271	62.8356056384355	0.0268339657523811	0.911177836010306
1	1.417022	0.417022	0.846662407210134	0.561165540265034	0.0454875402405753	0.269266249337549	12.4742357808431	0.341821825121295	55.7810124588689	63.8967232103325	0.00166199760947448	0.775380648065574
1	1.417022	0.417022	0.420182967140774	0.363239496965086	0.0184876687761452	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.093108286671858	0.971655919989788	0.0483859980463646	0.275005231720689	12.5521586782875	0.355810397052796	55.8197108814782	63.8656161202454	0.0018503819022833	0.795504478839567
1	1.417022	0.417022	0.984191850542577	0.333412266014653	0.0673701624669138	0.284522366431648	12.8268266263042	0.392969887787611	56.1102514962778	63.225329921579	0.00328938171888843	0.84992951706899
1	1.417022	0.417022	0.0873496429021751	0.230477099551728	0.0411061070638913	0.280855540673641	12.8182346687569	0.386537740888677	56.0922179845787	63.2462098873783	0.00317923899820204	0.857853043474166
1	1.417022	0.417022	0.365105583022694	0.451205915893338	0.0496060348767789	0.277324734670065	12.5678729147756	0.3560173129529	55.8570691293781	63.9144809893095	0.00191214246586558	0.798707485297935
1	1.417022	0.417022	0.924035115574425	0.157870580534792	0.0866915076815797	0.308041422651852	13.8660600713534	0.572566643937623	57.2933006075655	62.8549008903392	0.0145716560165207	0.897120233191833
1	1.417022	0.417022	0.300873330046619	0.186945816341878	0.0323182676968219	0.283615470248392	12.7456129407347	0.381913226474505	56.0303011083425	63.2536094092059	0.00285342898476695	0.834729672496304
1	1.417022	0.417022	0.824469475913282	0.1813497324972	0.0877326768207053	0.302945106780176	13.7062894943804	0.545062911805076	57.0903946689374	62.8906784416587	0.0120004441207979	0.893141510609588
1	1.417022	0.417022	0.0337547104232083	0.489107507965585	0.0846085097280883	0.518432815314176	18.3655370087669	0.866007725231595	63.5222736509889	66.3502990932697	0.28852488209044	0.979436827393719
1	1.417022	0.417022	0.553941022500586	0.396247893705367	0.00481267725800767	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.37909852543377	0.567098167179614	0.0595592512657122	0.276662448333235	12.5821855951823	0.35624567778651	55.8658363531306	64.0729774747579	0.00190776840440504	0.807978108429126
1	1.417022	0.417022	0.218645050147206	0.0314027195025806	0.0287125277339703	0.336454663726443	14.6680901227804	0.689190446869703	58.3962230317629	62.899981813069	0.0332013262985743	0.918203254237135
1	1.417022	0.417022	0.154287578131276	0.133699560700066	0.0362685466176888	0.285264514484393	13.0597791622418	0.429808056354454	56.3482176537605	63.0710314627213	0.00480808952911355	0.874043490251812
1	1.417022	0.417022	0.545851429934979	0.858856610591359	0.0685892586566579	0.27191304168812	12.5047989394099	0.345466004400595	55.7951964887955	64.1803336990644	0.00163025101418859	0.78763793300251
1	1.417022	0.417022	0.259371469948443	0.0433610511619003	0.0582030342126604	0.379540884444898	15.5473161959282	0.775440672377696	59.7576944209075	63.3514436727671	0.064171182569839	0.938747595114716
1	1.417022	0.417022	0.296249161672434	0.809067715673327	0.0350252525223411	0.270670160689334	12.4900758489642	0.343027160596211	55.7820842918373	64.3948841826974	0.00155136419336452	0.787046146593113
1	1.417022	0.417022	0.927480538618959	0.872426294409216	0.0584631272595553	0.266072921797483	12.4155399091116	0.333132376243173	55.7314990140368	64.505858754565	0.0014183963214968	0.772642899131004
1	1.417022	0.417022	0.185575274818539	0.38659930304207	0.083189619863717	0.282890303430246	12.9337526534565	0.406173284933048	56.2081593143344	63.0996748579033	0.00394433873094184	0.865398329943521
1	1.417022	0.417022	0.106738202255311	0.684342633278687	0.0534962617391087	0.275048141782147	12.5502732233314	0.355524557911001	55.8179645721092	63.8590779838257	0.00184121256413839	0.795273600720932
1	1.417022	0.417022	0.642689915786079	0.538620930968947	0.051189798245863	0.27074135995629	12.4943115666296	0.345744195980792	55.7959088772032	63.8709598402621	0.00170057566785258	0.779586190273581
1	1.417022	0.417022	0.202202293430241	0.784547604110561	0.0860537239237031	0.279114131209805	12.6784140604413	0.370213015730843	55.9427348550852	63.2217563310851	0.00240207162066483	0.826911459837612
1	1.417022	0.417022	0.568940220119246	0.0659642275894424	0.0888110669900257	0.379883805574087	15.5548505493652	0.776025005302351	59.7699404181245	63.3561466142124	0.0644979305547744	0.938875124427633
1	1.417022	0.417022	0.310829799756355	0.81898722071885	0.0334752624571525	0.269960586873346	12.4783698117153	0.341722767579511	55.7738247369196	64.4327343494319	0.00152385661292799	0.785390908538249
1	1.417022	0.417022	0.919109031799182	0.642195599923855	0.0753712229729177	0.278089004008636	12.5934886234524	0.359312061704472	55.8854142491088	64.0776245234816	0.00198818459469798	0.814047034368782
1	1.417022	0.417022	0.0481812275002377	0.680963013867718	0.0798696067903802	0.488182519598052	16.4113643819441	0.786330027156621	60.4679096744872	65.4523072233767	0.130314488606847	0.97216749129393
1	1.417022	0.417022	0.500668126340381	0.468067425948115	0.0500782525642232	0.274944986892101	12.541380337831	0.352592083865981	55.8388490620043	64.0040023812616	0.00183081543059286	0.793060718090384
1	1.417022	0.417022	0.521915716500255	0.699406367014664	0.026986897107295	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.355419117805236	0.340848876689302	0.093310644228157	0.285503609240281	13.0680183986576	0.43188204746881	56.3533134956073	62.9861274702461	0.00494401371622437	0.870761511112466
1	1.417022	0.417022	0.275225669801338	0.63923076092527	0.062389921233538	0.276862908109924	12.6077415498232	0.359995442646877	55.8833846473984	63.4783534697175	0.00207637974889217	0.807746836648688
1	1.417022	0.417022	0.25704242710514	0.683787583071072	0.0663641757569116	0.277380811395682	12.6235746393975	0.362167827713282	55.8967321957504	63.4143561583027	0.00214504370295422	0.81211634944319
1	1.417022	0.417022	0.0460409936314855	0.370242316115599	0.0242318267491405	0.275084957597577	12.5557507569949	0.356264032778176	55.8234059977276	63.8664944553576	0.00187093244515791	0.796032050469527
1	1.417022	0.417022	0.620373814553256	0.508953068645407	0.0298244841758729	0.265862145983251	12.4039270084932	0.330654229131015	55.722717573503	64.5044971840672	0.00140705640951762	0.770152596243762
1	1.417022	0.417022	0.20260695362889	0.207093104060973	0.0152637743300246	0.2670389584666	12.4399273742769	0.337102062667638	55.7515874256494	64.2442944653734	0.00151421975803881	0.773346291905581
1	1.417022	0.417022	0.656264185232957	0.954901376913228	0.0970876034993816	0.275506577446581	12.5564394237817	0.354070290686127	55.8422378273645	63.6729368235003	0.00188437924342433	0.794049503088667
1	1.417022	0.417022	0.647551049353023	0.50714968821308	0.0528341380152239	0.27859061098951	12.5763089465204	0.355291188801899	55.8702598612071	63.3886530072928	0.00205417891387849	0.796559943748467
1	1.417022	0.417022	0.499694320468834	0.25593713431167	0.0258100630988575	0.277420158528074	12.5499284120797	0.352066256015433	55.8465186305344	63.4912958488398	0.00194675443379192	0.789603945881878
1	1.417022	0.417022	0.153054198766147	0.157685661009407	0.0985491114183153	0.31285852815189	14.037953517051	0.600184913155135	57.5172448309395	62.8206464339656	0.0177785327926692	0.901424477562921
1	1.417022	0.417022	0.201003596117974	0.329020466492182	0.0296499688701072	0.277383281824174	12.5692623535686	0.357079206282285	55.8548236626612	63.5766505740707	0.00194835241938574	0.795787932231728
1	1.417022	0.417022	0.885880499437626	0.788581566803725	0.0424728131475108	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.606354337776475	0.657511568617816	0.030724100934357	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.719385786243958	0.60722117562199	0.0689861614578764	0.278968320328208	12.5898322215547	0.357869911288092	55.8809473338728	63.3704709931418	0.00209241327722196	0.799679898854827
1	1.417022	0.417022	0.228803487556901	0.190688018624183	0.0886359670982399	0.301345575590481	13.6577959385936	0.536440474119585	57.0299439967821	62.9020576183282	0.0112881360012941	0.892033926925477
1	1.417022	0.417022	0.214686889016827	0.909502371341664	0.0817235373163457	0.27705578916769	12.6175429213065	0.361911213099777	55.8856939228358	63.4106567182457	0.00213201028360745	0.811140219454634
1	1.417022	0.417022	0.836944124264524	0.97023585194033	0.0447153785261511	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.732267248068852	0.567189015450885	0.0301223890049993	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.672278558630792	0.488078399240584	0.0825495174035896	0.284580481721112	12.7482633245077	0.382444993354279	56.0298805194093	63.5651523991585	0.00266865123954322	0.843335806992191
1	1.417022	0.417022	0.543404941790965	0.278369385093796	0.0424517590749133	0.282441734246312	12.6781941716026	0.372476997682106	55.9654512850164	63.3432689086534	0.00250202671455266	0.820417637520117
1	1.417022	0.417022	0.516398627702446	0.57066758686814	0.00284742264780969	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.597681584936063	0.675986904372284	0.0299281741009702	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.432111205600903	0.174215263198831	0.0170943685277502	0.272680762267523	12.5243251287182	0.350114925587531	55.8237269984113	64.2794695885852	0.00172632238979756	0.79403413906408
1	1.417022	0.417022	0.147920624348085	0.228298356999966	0.0807493362050377	0.289530192462169	13.3508782691844	0.477497828170945	56.662803801276	63.004655192247	0.0075031516621963	0.891523153136281
1	1.417022	0.417022	0.0837399238963822	0.333506292479001	0.0859355745088647	0.33042890912578	14.1016622162336	0.557966264924172	57.5008643455838	63.7457445973688	0.0278520945892587	0.928274811038007
1	1.417022	0.417022	0.00856479774837904	0.954306673081735	0.0449565034354184	0.280327804784995	14.9407442073564	0.742062917711358	61.4323127272409	61.5378286024237	0.612217749153294	0.945778801783265
1	1.417022	0.417022	0.162704959445135	0.75478087765135	0.0563401848647777	0.274455908026715	12.5423738432509	0.35365654376504	55.8122874467185	63.9507863594103	0.00178877669882762	0.794223731669358
1	1.417022	0.417022	0.233611135983606	0.0343876221032432	0.0580088940351055	0.408143758082175	16.1119543405013	0.812702261496843	60.7034947347826	63.6890856910371	0.0926024461005948	0.950331789398802
1	1.417022	0.417022	0.61146051165	0.4914264045523	0.0699283596145879	0.281379217017282	12.6448861886841	0.367326648402449	55.934139541258	63.5339089998595	0.00231142094981755	0.8142672220609
1	1.417022	0.417022	0.116058862305084	0.658455381746153	0.0375588982966544	0.274353124072997	12.5411490301336	0.353311813781988	55.8116345038998	63.9693456286236	0.00178002005986878	0.794115748798153
1	1.417022	0.417022	0.612170175617619	0.169069754345636	0.043605901937117	0.284897235174336	13.0131419684119	0.421788890995257	56.299882808822	63.1042172945033	0.00445553034423635	0.869029767884659
1	1.417022	0.417022	0.375057128873285	0.640304619922644	0.0950016579405167	0.279814443838719	12.6987834262996	0.371306806536861	55.9768745654261	63.447361238188	0.00251873018161377	0.831248169925846
1	1.417022	0.417022	0.851985492730088	0.0739035988422599	0.0894931762698623	0.368053321302324	15.2936755297225	0.754561404205171	59.350438883707	63.1965593071078	0.0538711318763188	0.933687278012093
1	1.417022	0.417022	0.151631967175147	0.868745280741313	0.0925883763048261	0.279960947769342	12.7223806029052	0.375144893440432	55.9863342672674	63.2176866949143	0.00272820486831761	0.831849067142551
1	1.417022	0.417022	0.196092309739939	0.702774400796417	0.0413691733468251	0.273389258785577	12.5303368653719	0.350379356734968	55.8062919436118	64.1196885720564	0.00170736425260377	0.792964163139849
1	1.417022	0.417022	0.375168633288779	0.348707407646026	0.0928643476269958	0.285892697245252	13.0429000310687	0.42619899495844	56.33002761166	63.1362645520532	0.00465276770654228	0.872505486250242
1	1.417022	0.417022	0.451411126481462	0.299333110743807	0.0230961696616177	0.267104772065649	12.4426215013076	0.337500297645498	55.7529866896559	64.295296198417	0.00150327088691662	0.774654411839529
1	1.417022	0.417022	0.942651570693378	0.579137892994787	0.00586247690742177	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.847843752562117	0.497831209792736	0.0204047717607005	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.677955548208576	0.512958802259562	0.0623705711703934	0.278909553053774	12.5824732190158	0.358498261223722	55.8758223224336	63.7597977144179	0.00201845267163781	0.800366444066714
1	1.417022	0.417022	0.111330828005244	0.210767574542831	0.023296248769643	0.277466942390375	12.61552872656	0.361632250184895	55.8917678142256	63.4409838477998	0.00211464587608828	0.809469929968255
1	1.417022	0.417022	0.156991837891667	0.702210042492446	0.0261478266391248	0.272491140338218	12.519892250005	0.347859048593539	55.8012799174269	64.2298061640715	0.00164908774363064	0.791347871349169
1	1.417022	0.417022	0.696469185597862	0.286139334950379	0.0226851453564203	0.270202088345288	12.4782652905865	0.341821447013212	55.7851071978294	63.8242929052064	0.00169230551890747	0.775332835451172
1	1.417022	0.417022	0.106064905954733	0.745471484885613	0.0572313536631499	0.276107873721782	12.5845651956526	0.359160790002455	55.8514284189583	63.5928528271066	0.0020116545985758	0.801478373188508
1	1.417022	0.417022	0.50672601149957	0.0575306951680897	0.0627579985791076	0.356651196030366	15.0467720188345	0.731012751099878	58.9645021398364	63.0610806805507	0.0450054166933713	0.928491210910483
1	1.417022	0.417022	0.105172127217675	0.128144072034	0.00874063084595212	0.274092156081336	12.4963249073893	0.343470329429753	55.8015323751433	63.6613860302563	0.00178166604673367	0.777883426659955
1	1.417022	0.417022	0.523833319954676	0.0399629741499742	0.0185965312200436	0.301412954571667	13.65853790139	0.536530747043785	57.0311260146126	62.903391803624	0.0113043725925088	0.892078427381071
1	1.417022	0.417022	0.866637042850398	0.263144849597414	0.0131408478173487	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.570531625145407	0.268259775813901	0.0605295237625528	0.285068728715964	12.9101181138589	0.406302547804344	56.1917464963432	63.0922373762465	0.00382906151528361	0.854587796745043
1	1.417022	0.417022	0.141630269076741	0.31154436112759	0.0554792291564334	0.281424298922385	12.8087359032913	0.386820377352212	56.0828368457175	63.2117630980791	0.00314314937978314	0.854892543387598
1	1.417022	0.417022	0.650153605471749	0.94810916584027	0.0388028886784006	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.780903898792466	0.381144541819342	0.0828637641707324	0.284507880625494	12.8709791607863	0.399258200911225	56.1521956961524	63.2502530717392	0.00345678929567873	0.85602665132672
1	1.417022	0.417022	0.419508616348706	0.129660859284771	0.0109556123113893	0.276189337833674	12.5182160714198	0.346419644244198	55.8206495043721	63.5573799481909	0.00186158128582044	0.782501644534829
1	1.417022	0.417022	0.811403626308585	0.447764244847145	0.0627745656060485	0.282048223423957	12.6494910062457	0.366754308679964	55.9373432147942	63.7301044646586	0.0022706633668445	0.82220473354484
1	1.417022	0.417022	0.661328942449965	0.327694700300655	0.019539817561258	0.265864158432454	12.4043725395527	0.33075914885646	55.7230787649578	64.50479712517	0.00140742204980594	0.770279800666592
1	1.417022	0.417022	0.153215936899797	0.148167828464161	0.021346188422964	0.281764381125218	12.649140662752	0.368441693887762	55.9382918081409	63.4713626329381	0.00234633766213029	0.814180496820666
1	1.417022	0.417022	0.943850208119646	0.0885440281634848	0.0695370967591478	0.323955401396168	14.3868007857874	0.652292888755278	57.9926926014126	62.8277820519695	0.0256394264439483	0.910005129493128
1	1.417022	0.417022	0.749342261318689	0.705230111513914	0.0324027527743876	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.490962387523765	0.753244840801039	0.0934223341899819	0.278602326549974	12.6230556719872	0.363542581040111	55.9028168998876	63.4503435445773	0.00217163784252369	0.810426300492364
1	1.417022	0.417022	0.747905516496354	0.108732319900902	9.84776413704869e-05	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.917385483951649	0.522394897635619	0.00430330819722343	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.902061524812508	0.557807535786105	0.0655984705506407	0.278176354018127	12.5936605829893	0.359351818239415	55.8855397736588	64.0682239659459	0.00199068132511671	0.813756727075291
1	1.417022	0.417022	0.737754961650641	0.339954740673122	0.046809010087335	0.281131856452628	12.634159541751	0.365391436881885	55.9237585788128	63.6312185402098	0.00224248114962609	0.813304580850212
1	1.417022	0.417022	0.0933440579800073	0.890943013448079	0.0476734497188385	0.274948609717718	12.5501900520765	0.355520686291971	55.8177564631189	63.8672052229928	0.00183991621510289	0.795164995467498
1	1.417022	0.417022	0.283041947666543	0.0020297995860098	0.0530578961930211	0.198435884342621	10.5914806929271	0.6634491613337	58.2925486047348	58.2926968568901	0.908166042877881	0.914888296936639
1	1.417022	0.417022	0.498109435245657	0.618906965226338	0.0299820606869473	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
1	1.417022	0.417022	0.366695569397776	0.632981366949164	0.00308308651420491	0.265866984409389	12.4035905093376	0.330558385346642	55.7224623533497	64.5041774579085	0.00140673554530998	0.770037643722832
